depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 2.825364 2.999398 3.208861 3.204462 3.411715 3.598740
0.130714 3.043410 3.241038 3.469102 3.469793 3.695165 3.917125
0.256429 3.266510 3.485302 3.738448 3.734556 3.978651 4.235543
0.382143 3.506981 3.730504 3.979991 3.989544 4.236071 4.508382
0.507857 3.776831 3.984168 4.248411 4.251985 4.505325 4.756783
0.633571 4.012309 4.258106 4.510993 4.510621 4.764100 5.023430
0.759286 4.296822 4.528607 4.782901 4.778876 5.026339 5.267722
0.885000 4.605726 4.810317 5.076566 5.069563 5.296483 5.546776
1.015000 5.025655 5.299912 5.634755 5.657717 5.994786 6.512597
1.145000 5.529728 5.908442 6.363365 6.370005 6.840244 7.210249
1.275000 6.198927 6.744523 7.136217 7.089723 7.449698 7.717409
1.405000 7.237201 7.505515 7.711850 7.700498 7.901480 8.106944
1.535000 7.515345 7.785448 8.015995 8.010204 8.233122 8.459126
1.665000 7.774134 8.031298 8.289556 8.281875 8.527086 8.802972
1.778333 8.042750 8.282128 8.533957 8.533836 8.781110 9.000874
1.891667 8.285322 8.548894 8.795140 8.791247 9.032646 9.214294
2.005000 8.592529 8.856347 9.104514 9.090262 9.315848 9.473231
2.125000 9.209821 9.589403 10.539970 10.727167 12.051406 12.465611
2.245000 12.208172 12.555171 12.778627 12.773738 13.010173 13.240148
2.335000 13.265693 13.516686 13.759836 13.772039 14.025136 14.373886
2.458333 13.895003 14.165325 14.450789 14.474449 14.789315 15.196508
2.581667 14.522588 14.824422 15.118744 15.122157 15.411124 15.718471
2.705000 15.252554 15.520726 15.754838 15.754032 15.990578 16.227435
2.815000 15.789662 16.136122 16.374845 16.376149 16.625454 16.928391
2.925000 16.549387 16.799175 17.008330 17.009285 17.222575 17.471286
3.031667 17.033085 17.315137 17.615785 17.607749 17.882682 18.195863
3.138333 17.553775 17.927896 18.206413 18.199816 18.479268 18.755850
3.245000 18.345971 18.605967 18.816580 18.823302 19.042456 19.303334
3.355000 18.920993 19.254761 19.649235 19.738172 20.232692 20.945737
3.465000 19.514948 20.082697 20.676819 20.673727 21.237471 21.841077
3.575000 20.425054 21.103542 21.631393 21.573555 22.042578 22.427539
3.685000 22.010326 22.239743 22.466384 22.465959 22.697779 22.911664
3.805000 22.606475 22.932925 23.230168 23.237937 23.562796 23.963745
3.925000 23.321931 23.647187 23.957614 23.961558 24.270805 24.584344
4.045000 24.060125 24.350217 24.621598 24.626910 24.898704 25.140672
