depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 1.028993 1.254031 1.682351 1.891825 2.552455 4.144802
0.170000 1.658646 2.205575 2.717818 2.819503 3.428034 4.582545
0.280000 2.807742 3.183603 3.699236 3.743969 4.292410 5.128861
0.390000 3.948975 4.225281 4.590672 4.667217 5.190132 5.591855
0.500000 5.152067 5.378622 5.612261 5.614966 5.846720 6.099942
0.625000 5.751177 6.099735 6.642466 6.613806 7.102955 7.415583
0.750000 6.512797 7.036394 7.579248 7.575171 8.118232 8.596691
0.875000 7.724217 8.084820 8.548538 8.580344 9.110248 9.494273
1.000000 9.026219 9.291705 9.545842 9.538713 9.789634 10.046306
1.116667 9.390174 9.666242 9.986411 9.982584 10.301941 10.622333
1.233333 9.760499 10.113024 10.442909 10.427026 10.726262 11.003925
1.350000 10.417553 10.624778 10.846181 10.847192 11.078940 11.305059
1.450000 10.629669 10.844649 11.063349 11.065012 11.293503 11.521961
1.550000 10.831659 11.055887 11.255996 11.268533 11.493906 11.710621
1.650000 11.091514 11.253834 11.442142 11.458126 11.673218 11.890541
1.783333 11.276919 11.462804 11.669553 11.678238 11.898314 12.109384
1.916667 11.475222 11.674941 11.875556 11.885379 12.107705 12.302810
2.050000 11.719141 11.905887 12.096121 12.106357 12.322473 12.489466
2.183333 11.937840 12.150022 12.353600 12.348726 12.549023 12.695869
2.316667 12.239694 12.431485 12.603149 12.591301 12.752025 12.906341
2.450000 12.544611 12.701071 12.816655 12.818500 12.943518 13.076267
2.535000 12.684525 12.816374 12.929879 12.933688 13.056410 13.188082
2.620000 12.803028 12.925799 13.040287 13.042628 13.163056 13.304530
2.735000 12.962131 13.067457 13.202822 13.204824 13.337108 13.473750
2.850000 13.113377 13.241002 13.373906 13.376878 13.513545 13.665616
2.950000 13.264584 13.389973 13.543619 13.547152 13.698756 13.874450
3.050000 13.399038 13.536919 13.704867 13.706522 13.875414 14.040159
3.150000 13.521026 13.659621 13.846349 13.850471 14.036331 14.209744
3.281250 13.659507 13.801097 14.008347 14.003525 14.199522 14.352546
3.412500 13.773612 13.951125 14.141105 14.146009 14.337796 14.540905
3.543750 13.911891 14.082288 14.285270 14.286054 14.486878 14.684833
3.675000 14.046286 14.217620 14.426198 14.424595 14.626019 14.810924
3.806250 14.166736 14.355679 14.564752 14.561556 14.762219 14.964116
3.937500 14.313106 14.485074 14.699263 14.694968 14.893376 15.098944
4.068750 14.441165 14.621734 14.834596 14.830563 15.025801 15.229122
4.200000 14.574823 14.766301 14.971289 14.963236 15.149936 15.356848
4.337500 14.694088 14.894168 15.087598 15.089453 15.276507 15.458571
4.475000 14.814223 15.032075 15.213726 15.215690 15.395970 15.570019
4.612500 14.963854 15.164975 15.345638 15.337512 15.513654 15.705117
4.750000 15.110338 15.296292 15.464359 15.461258 15.631659 15.803374
4.882500 15.244629 15.413965 15.583642 15.584050 15.758272 15.917786
5.015000 15.377372 15.542674 15.708719 15.708532 15.876777 16.046326
5.147500 15.492522 15.663373 15.830332 15.831011 15.988312 16.175276
5.280000 15.604533 15.788816 15.958248 15.955691 16.116419 16.286227
5.420000 15.741279 15.914244 16.084971 16.079722 16.239399 16.425411
5.560000 15.875292 16.033770 16.211878 16.206013 16.374068 16.553260
5.700000 16.003407 16.162018 16.328741 16.332737 16.501607 16.676539
5.810000 16.089034 16.263457 16.439614 16.443173 16.627304 16.800337
5.920000 16.204291 16.378909 16.552613 16.559162 16.748789 16.931807
6.030000 16.334648 16.503113 16.694711 16.697966 16.880562 17.078985
