depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 2.239802 2.488902 2.755183 2.771591 3.069256 3.346953
0.105000 3.343979 3.602983 3.879553 3.889998 4.192742 4.516847
0.180000 4.301939 4.831900 5.936581 5.856974 6.861505 7.312707
0.255000 7.354412 7.589880 7.792756 7.792424 7.995168 8.242840
0.355000 10.934707 11.291066 11.577132 11.592319 11.911610 12.215912
0.496667 11.722990 12.111160 12.676696 12.673927 13.182648 13.743555
0.638333 12.380186 12.909938 13.532981 13.541268 14.178761 14.854309
0.780000 13.145996 13.688459 14.350943 14.350648 14.976343 15.601487
0.921667 13.877595 14.559807 15.162959 15.142353 15.732754 16.259141
1.063333 14.859225 15.455090 15.967235 15.958619 16.499741 16.909225
1.205000 16.162174 16.471468 16.843238 16.846532 17.208299 17.619163
1.280000 16.762850 17.125346 17.505546 17.507882 17.887354 18.252879
1.355000 17.360672 17.805156 18.199902 18.164643 18.514143 18.888380
1.471667 18.040843 18.440559 18.835593 18.826733 19.207424 19.556099
1.588333 18.760710 19.100507 19.453838 19.443672 19.779163 20.054643
1.705000 19.696389 19.894191 20.114554 20.110968 20.321385 20.522701
1.740000 19.945860 20.170900 20.390790 20.387188 20.601530 20.804765
