depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.100000 3.505834 3.833388 4.132357 4.137797 4.428095 4.784968
0.180000 6.776572 7.029208 7.278800 7.264669 7.489783 7.725252
0.260000 10.225998 10.455293 10.732462 10.723053 10.975640 11.196630
0.300000 11.281674 11.528473 11.805892 11.802049 12.082925 12.320122
0.340000 12.826171 13.057300 13.262209 13.269551 13.488050 13.720849
0.380000 13.985030 14.181279 14.454921 14.455054 14.731647 14.972576
0.420000 15.036503 15.237262 15.508579 15.494870 15.734073 16.004134
0.526667 16.081911 16.870664 17.496716 17.502669 18.079784 18.865296
0.633333 17.828341 18.515517 19.061086 19.043539 19.606765 20.085425
0.740000 19.815902 20.127317 20.399337 20.379685 20.651210 20.855173
0.820000 20.289137 20.579363 20.845370 20.843802 21.116407 21.364622
0.900000 20.800472 21.046851 21.294605 21.302912 21.577260 21.779819
0.980000 21.682343 21.948458 22.167252 22.164085 22.377341 22.651893
