depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 6.044940 6.320614 6.544296 6.538276 6.756793 7.001233
0.170000 7.581196 7.843228 8.106267 8.105144 8.362829 8.579316
0.270000 7.930687 8.289859 8.617399 8.667953 9.077619 9.706022
0.370000 8.290350 8.735612 9.176403 9.261844 9.839378 10.710790
0.470000 9.304049 10.281608 11.786089 11.764138 13.194039 13.973467
0.570000 14.155710 14.478772 14.870067 14.846736 15.187142 15.512961
0.685000 15.873806 16.348350 16.799188 16.828291 17.363155 17.833682
0.800000 17.759899 18.105771 18.331998 18.314312 18.544605 18.721988
0.930000 18.734319 18.919733 19.151378 19.178650 19.437239 19.791873
1.065000 19.810971 20.522584 21.209812 21.214517 21.841708 22.697440
1.200000 22.958215 23.204516 23.477682 23.464653 23.718145 23.930924
1.300000 23.836364 24.280849 24.652657 24.648171 25.018785 25.457764
1.400000 25.411778 25.625358 25.830811 25.842402 26.066246 26.305099
1.490000 26.361745 27.010362 27.841319 27.849406 28.661699 29.406336
1.580000 29.282363 29.636196 29.969036 29.931491 30.186939 30.528012
1.700000 30.433559 30.943793 31.423026 31.407459 31.843299 32.265426
1.820000 32.050467 32.441686 32.890431 32.856527 33.228619 33.554789
