depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 3.195356 3.483641 3.727979 3.721846 3.972503 4.185370
0.130000 6.414010 6.608147 6.851871 6.849612 7.094376 7.314284
0.200000 9.270065 9.676477 10.025615 9.996664 10.310612 10.548952
0.265000 10.392494 10.632478 10.905453 10.899211 11.127630 11.533740
0.295000 11.430421 11.719336 12.023768 12.023314 12.333614 12.560461
0.330000 14.310369 14.769782 15.146285 15.108383 15.428695 15.740917
0.430000 18.011192 18.448651 18.926280 18.890584 19.309062 19.715355
0.515000 19.421562 19.882832 20.459397 20.442640 21.023756 21.481382
0.600000 21.261263 21.556606 21.846397 21.822573 22.066632 22.313186
0.715000 22.859827 23.811137 24.406133 24.397000 24.981961 25.913383
0.830000 26.470376 26.796746 27.055824 27.036440 27.275485 27.521791
0.970000 29.222966 29.603440 29.921505 29.907035 30.200352 30.545918
1.070000 30.667517 31.219101 31.747599 31.751728 32.316190 32.808962
1.170000 32.754556 33.147824 33.492229 33.471523 33.823835 34.066745
1.250000 33.685626 34.195090 34.691493 34.675212 35.168830 35.656250
1.330000 35.488736 35.801142 36.079020 36.088870 36.371651 36.767087
1.430000 37.147167 38.130505 39.060003 38.986892 39.776473 40.652282
1.530000 41.469965 41.779657 41.999908 41.984752 42.185720 42.378616
