depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.115000 4.404189 4.696197 5.001076 4.987252 5.266420 5.528067
0.155000 7.309444 7.490969 7.668901 7.667748 7.843800 8.057853
0.195000 8.158286 8.333827 8.510948 8.533338 8.739494 9.040167
0.235000 11.348393 11.705511 12.061062 12.040334 12.369612 12.617108
0.355000 13.368098 14.004544 14.451908 14.515296 15.100440 15.907674
0.475000 16.158435 16.334696 16.514336 16.514030 16.698079 16.863942
0.495000 16.429433 16.596424 16.776407 16.767910 16.931082 17.085135
0.535000 16.797554 16.989775 17.150757 17.162523 17.335431 17.541024
0.675000 18.194570 18.369085 18.596339 18.580371 18.776582 18.955300
0.775000 18.918874 19.091905 19.274856 19.279364 19.461799 19.656140
0.815000 19.268653 19.434193 19.633195 19.632341 19.816065 20.022565
0.875000 19.818193 20.035536 20.244393 20.241404 20.435009 20.658881
0.955000 20.504656 20.733813 21.016393 21.029281 21.320506 21.656122
1.035000 21.446872 21.782823 22.030079 22.010901 22.233976 22.459492
