depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.484385 0.619270 0.809120 0.817982 1.009253 1.244727
0.090000 5.611855 5.808548 6.010594 5.995142 6.182647 6.333908
0.130000 7.391196 7.614186 7.830717 7.837213 8.063568 8.320710
0.170000 8.520487 8.819067 9.143887 9.124446 9.428749 9.709863
0.250000 10.775872 11.113668 11.402532 11.420179 11.734370 12.110850
0.330000 13.404532 13.609252 13.847416 13.847782 14.070071 14.329543
0.370000 13.867281 14.085676 14.331445 14.324736 14.545480 14.791108
0.450000 14.891533 15.072818 15.262714 15.260821 15.444811 15.632609
0.490000 15.231807 15.398480 15.592950 15.584557 15.752229 15.939727
0.590000 15.690306 15.883730 16.054795 16.050740 16.222315 16.390576
0.690000 16.023897 16.231993 16.434470 16.432638 16.643822 16.834039
0.790000 16.428752 16.628327 16.817601 16.818373 17.019194 17.169567
0.890000 16.887143 17.043705 17.193047 17.199914 17.367893 17.513882
0.970000 17.206832 17.342305 17.502612 17.499849 17.656084 17.798725
1.050000 17.525677 17.681129 17.824274 17.823735 17.974243 18.090216
1.150000 17.955398 18.086634 18.219285 18.230994 18.375059 18.547850
1.250000 18.353827 18.497011 18.665952 18.660209 18.812588 18.972069
1.370000 18.813312 18.961271 19.143000 19.137170 19.299070 19.469968
1.450000 19.087712 19.275114 19.462276 19.470342 19.658838 19.884283
1.530000 19.503070 19.654468 19.864942 19.869438 20.083330 20.290224
