depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.478256 4.795268 5.055747 5.034781 5.270399 5.526218
0.405000 5.824354 6.029685 6.269445 6.271019 6.504883 6.741162
0.505000 7.777927 8.036324 8.277710 8.287140 8.540031 8.857943
0.605000 11.158983 11.440707 11.738892 11.733579 12.023869 12.298831
0.680000 11.878381 12.202271 12.479298 12.468197 12.748233 13.016187
0.755000 12.766032 12.947282 13.152992 13.152637 13.331630 13.537637
0.830000 13.259447 13.514386 13.755342 13.763269 14.010519 14.321660
0.905000 13.849178 14.074493 14.329369 14.327803 14.586812 14.806895
1.005000 14.410387 14.784046 15.107117 15.084079 15.389261 15.633487
1.147857 14.937775 15.319762 15.738851 15.730567 16.141684 16.580654
1.290714 15.471942 15.871380 16.288611 16.311992 16.767833 17.248937
1.433571 16.017664 16.421039 16.868633 16.884369 17.352438 17.811298
1.576429 16.575877 17.022888 17.471961 17.466312 17.925596 18.346500
1.719286 17.145504 17.616608 18.042763 18.053826 18.484064 18.933256
1.862143 17.909805 18.272252 18.652020 18.648951 19.029105 19.413256
2.005000 18.842107 19.089637 19.361690 19.369665 19.646620 19.981860
