depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.050000 0.728283 0.936355 1.141268 1.134679 1.323291 1.558266
0.150000 1.108263 1.307036 1.497769 1.501141 1.699868 1.918869
0.250000 1.493505 1.657458 1.848610 1.860093 2.066341 2.277081
0.366667 1.812822 2.018685 2.229425 2.250512 2.488525 2.747579
0.483333 2.168986 2.415670 2.645542 2.653778 2.892438 3.155726
0.600000 2.652140 2.860254 3.090292 3.099973 3.327537 3.580261
0.725000 3.078127 3.372419 3.736633 3.776324 4.185937 4.758091
0.850000 3.577298 4.025295 4.509873 4.492790 4.950009 5.428978
0.975000 4.303910 4.836592 5.255283 5.215168 5.611604 5.929546
1.100000 5.453816 5.652068 5.878366 5.879031 6.118488 6.310094
1.225000 5.834350 6.103366 6.347152 6.366217 6.646361 6.920322
1.350000 6.243118 6.521702 6.816613 6.813600 7.116058 7.383765
1.475000 6.697449 7.003207 7.266531 7.262734 7.527000 7.757465
1.600000 7.363389 7.572348 7.761326 7.769985 7.968120 8.199571
1.725000 7.875248 8.170009 8.475772 8.479738 8.775328 9.110091
1.850000 8.746859 8.998588 9.224411 9.228424 9.457922 9.820505
1.990909 9.312688 9.627427 10.048595 10.223272 10.841592 12.125732
2.131818 9.853279 10.319379 10.974064 11.168603 12.048298 13.371852
2.272727 10.512255 11.083261 12.024359 12.136767 13.233380 14.480968
2.413636 11.178358 11.877700 12.971583 13.076661 14.331357 15.396453
2.554545 11.934517 12.819036 13.986295 14.036556 15.303463 16.274375
2.695455 12.735299 13.710733 15.004064 14.978273 16.127450 17.077967
2.836364 13.795768 14.847524 16.090573 15.976569 17.057898 17.875657
2.977273 14.731184 15.809049 17.070763 16.920449 17.891250 18.573952
3.118182 15.710605 16.999092 18.028149 17.868685 18.705095 19.201384
3.259091 16.968103 18.235505 18.934706 18.783129 19.339994 19.735401
3.400000 19.060541 19.372709 19.646334 19.637750 19.923620 20.157957
3.544118 19.498621 19.776611 20.101759 20.113819 20.452028 20.817174
3.688235 19.801914 20.146930 20.516892 20.550836 20.948525 21.442163
3.832353 20.161880 20.504595 20.912205 20.959470 21.442776 21.894525
3.976471 20.429294 20.866297 21.316062 21.342006 21.837683 22.363399
4.120588 20.798167 21.206395 21.707923 21.717841 22.207147 22.719506
4.264706 21.164241 21.592300 22.084707 22.102541 22.609010 23.067295
4.408824 21.532249 21.968090 22.491681 22.495950 23.019402 23.495175
4.552941 21.873710 22.369729 22.903252 22.897139 23.416452 23.865149
4.697059 22.256956 22.760314 23.305693 23.295928 23.816180 24.257661
4.841176 22.675573 23.176053 23.694537 23.689679 24.220328 24.682155
4.985294 23.037535 23.543080 24.081639 24.064149 24.582834 24.998887
5.129412 23.454059 23.954143 24.474760 24.456811 24.944216 25.361482
5.273529 23.895896 24.373394 24.859705 24.843374 25.310933 25.668923
5.417647 24.366736 24.807619 25.245004 25.233476 25.657371 26.030984
5.561765 24.868109 25.256649 25.640350 25.634696 26.025071 26.324242
5.705882 25.398302 25.716627 26.044817 26.036553 26.362191 26.677370
5.850000 25.951567 26.159569 26.441404 26.448702 26.722029 26.985264
5.990476 26.267270 26.545208 26.854342 26.874433 27.204667 27.604989
6.130952 26.547333 26.874868 27.290683 27.307001 27.736180 28.156974
6.271429 26.857752 27.239208 27.718288 27.728147 28.230873 28.640614
6.411905 27.198192 27.621136 28.139447 28.160103 28.690358 29.209902
6.552381 27.534949 28.004233 28.579048 28.581089 29.141825 29.684743
6.692857 27.881582 28.415401 29.025591 29.004353 29.598830 30.089829
6.833333 28.253287 28.825047 29.428741 29.427468 30.033058 30.591527
6.973810 28.611821 29.244096 29.826268 29.852470 30.485206 31.154516
7.114286 29.045640 29.650777 30.240012 30.278249 30.915916 31.612532
7.254762 29.483244 30.060010 30.666955 30.693157 31.368110 32.062206
7.395238 29.932857 30.504717 31.094179 31.132516 31.763473 32.439742
7.535714 30.332568 30.919108 31.559055 31.557139 32.200766 32.836885
7.676190 30.781124 31.329349 31.997551 31.991625 32.637854 33.196935
7.816667 31.149978 31.740870 32.431938 32.425288 33.061191 33.667113
7.957143 31.537757 32.240007 32.877129 32.846468 33.464992 34.043068
8.097619 31.985839 32.659251 33.311216 33.273997 33.896828 34.414996
8.238095 32.396795 33.073832 33.736269 33.693986 34.326746 34.781852
8.378571 32.922373 33.558150 34.135979 34.120200 34.671162 35.169926
8.519048 33.515914 34.049230 34.581053 34.552604 35.035074 35.499436
8.659524 33.963838 34.527830 35.012141 34.994364 35.424171 35.907092
8.800000 34.569287 35.019553 35.458695 35.445460 35.880630 36.283252
