depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.442466 0.629946 0.826553 0.837967 1.050891 1.278978
0.125000 1.611272 2.369431 3.474538 3.495161 4.524546 5.965772
0.245000 3.739388 5.121676 6.305071 6.234652 7.294856 8.402045
0.365000 8.718477 9.011545 9.300454 9.287525 9.533221 9.911911
0.440000 10.052802 10.843639 11.272342 11.306430 11.861790 12.444541
0.515000 12.659024 12.844827 13.071188 13.072394 13.299618 13.545609
0.605000 14.045122 14.362294 14.700567 14.692605 15.001506 15.319873
0.680000 15.155647 15.731851 16.260105 16.241666 16.710000 17.304965
0.755000 17.610877 17.927380 18.184743 18.174865 18.444203 18.629427
0.887500 19.846409 21.127050 21.804825 21.749745 22.340338 23.438258
1.020000 25.033494 25.263324 25.494570 25.481249 25.690498 25.904866
1.110000 27.068839 27.751398 28.417407 28.423543 29.094478 29.764784
1.200000 30.865546 31.063927 31.260783 31.286230 31.510889 31.871660
1.320000 33.885339 34.180343 34.421329 34.446529 34.722241 35.078571
1.452000 35.192122 35.997616 37.266365 37.236877 38.257264 39.838842
1.584000 36.816289 37.976351 39.407186 39.499156 41.050239 42.540206
1.716000 38.561898 40.064600 41.480701 41.570197 43.173324 44.783536
1.848000 41.124475 42.427630 43.651136 43.718685 45.079932 46.755039
1.980000 44.261531 45.121574 46.078290 46.229370 47.312843 49.203092
