depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 6.051470 6.268223 6.526033 6.528261 6.789537 7.029169
0.010000 6.128356 6.359026 6.632550 6.633092 6.910381 7.170250
0.020000 6.216658 6.460830 6.753237 6.760549 7.043237 7.331570
0.050000 6.592718 6.923275 7.337127 7.412940 7.940993 8.447949
0.100000 8.495641 9.066457 9.623756 9.625497 10.197216 10.701989
0.145000 9.619288 10.613710 11.174282 11.140011 11.705558 12.280198
0.150000 9.724665 10.672916 11.223451 11.196789 11.761284 12.325107
0.200000 10.703449 11.338108 11.818068 11.798064 12.282585 12.737175
0.275000 12.183378 12.645662 13.182354 13.163183 13.681238 14.089713
0.325000 12.901135 13.291366 13.727257 13.705956 14.103286 14.426282
0.375000 13.392493 13.788769 14.133117 14.118121 14.458603 14.727496
0.400000 13.698228 13.999577 14.311051 14.304000 14.611039 14.889054
0.425000 13.934416 14.210490 14.498060 14.494005 14.775195 15.034534
0.450000 14.168974 14.426914 14.696805 14.692124 14.964873 15.184174
0.475000 14.380011 14.628270 14.903001 14.897184 15.164785 15.371152
0.500000 14.552835 14.795869 15.096600 15.084003 15.357826 15.585875
0.525000 14.704523 14.943978 15.242212 15.232503 15.500147 15.720695
0.633333 15.078737 15.366310 15.693624 15.681033 15.970702 16.271451
0.741667 15.540447 15.787189 16.123873 16.120151 16.431890 16.753377
0.850000 15.951284 16.223482 16.559556 16.565406 16.887097 17.245009
0.900000 16.185356 16.464560 16.794808 16.809031 17.148115 17.522691
0.950000 16.402151 16.695989 17.039885 17.059434 17.425976 17.812893
0.975000 16.522314 16.826264 17.183604 17.195599 17.571346 17.960062
1.110000 16.982685 17.429389 17.893979 17.865479 18.272296 18.704228
1.190000 17.353778 17.838858 18.337825 18.301902 18.721488 19.170859
1.270000 17.759370 18.246470 18.774246 18.736553 19.174458 19.622469
1.350000 18.086386 18.640877 19.224386 19.172306 19.623536 20.139749
1.390000 18.290933 18.882058 19.433444 19.394887 19.854988 20.353043
1.515000 18.875365 19.470906 20.043335 19.996371 20.469379 20.929763
1.640000 19.480470 20.171481 20.649220 20.604055 21.042310 21.467608
1.680000 19.688552 20.434202 20.873729 20.837466 21.258925 21.692009
1.720000 19.969938 20.687219 21.114133 21.083306 21.494866 21.904639
1.860000 21.122545 21.632377 21.936073 21.927349 22.268870 22.590417
2.000000 22.344181 22.599803 22.829404 22.830552 23.069677 23.307525
