depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.961115 2.076246 2.803629 2.687571 3.307160 3.858191
0.012500 1.131916 2.262765 2.977527 2.852836 3.439758 3.979016
0.017500 1.262947 2.379110 3.086283 2.962674 3.526306 4.060298
0.022500 1.415934 2.483900 3.191263 3.070617 3.617290 4.147048
0.027500 1.527198 2.608074 3.288505 3.175166 3.706900 4.217962
0.032500 1.610678 2.733262 3.397127 3.274158 3.791225 4.296606
0.037500 1.773467 2.851703 3.487131 3.375210 3.874929 4.385596
0.042500 1.912778 2.982554 3.580422 3.476267 3.965520 4.439283
0.047500 2.099884 3.092577 3.673224 3.574894 4.033583 4.515976
0.052500 2.250092 3.216938 3.766364 3.675276 4.135273 4.580999
0.057500 2.419831 3.335922 3.851431 3.773804 4.217777 4.644099
0.062500 2.607263 3.453929 3.950391 3.875773 4.305073 4.717617
0.067500 2.781833 3.588130 4.031566 3.978718 4.394307 4.797841
0.072500 3.006584 3.721479 4.120708 4.085116 4.493321 4.874336
0.077500 3.149643 3.847851 4.207961 4.190937 4.569487 4.957705
0.085000 3.474838 4.021680 4.355494 4.353997 4.703831 5.073508
0.092500 3.893497 4.204561 4.508862 4.524345 4.851888 5.179909
0.097500 4.011295 4.325038 4.623303 4.631492 4.944661 5.274640
0.102500 4.138230 4.436336 4.737560 4.750056 5.056454 5.376070
0.105000 4.230830 4.495096 4.794463 4.812244 5.123882 5.414884
0.107500 4.290107 4.550423 4.869567 4.880035 5.201506 5.529660
0.112500 4.389173 4.670082 5.051006 5.065559 5.455860 5.849090
0.117500 4.482823 4.792987 5.244310 5.265183 5.734524 6.223898
0.122500 4.574222 4.904992 5.435323 5.455262 5.974353 6.583508
0.127500 4.651502 5.032692 5.642539 5.663288 6.267833 6.930058
0.132500 4.724711 5.176399 5.843011 5.873849 6.547914 7.254916
0.137500 4.850936 5.336755 6.039625 6.075919 6.770945 7.542419
0.142500 4.920529 5.505523 6.275581 6.280097 7.031999 7.817851
0.147500 4.987538 5.642336 6.496812 6.489681 7.296293 8.141619
0.152500 5.093977 5.836532 6.749297 6.703554 7.539534 8.460003
0.157500 5.243567 5.995254 6.962501 6.919715 7.739530 8.718239
0.165000 5.428660 6.331528 7.470281 7.388547 8.345854 9.182568
0.172500 5.663633 6.660163 7.943071 7.825161 8.897754 9.761925
0.177500 5.757402 6.781591 8.121805 8.015737 9.131449 9.928974
0.182500 5.898909 6.992598 8.318371 8.205327 9.306072 10.169036
0.187500 6.060486 7.158901 8.474245 8.380507 9.506668 10.320089
0.192500 6.216623 7.349698 8.659913 8.559155 9.704482 10.447244
0.202500 6.892090 7.900503 9.152083 9.028949 10.138243 10.788412
0.207500 7.140528 8.123654 9.352039 9.220538 10.292799 10.986222
0.222500 8.785985 9.666705 10.506173 10.416172 11.121182 11.741562
0.232500 9.524709 10.327416 11.065491 10.993293 11.647217 12.140250
0.237500 9.714012 10.541634 11.287700 11.198319 11.820473 12.280645
0.245000 10.153371 10.977305 11.591715 11.531514 12.105907 12.516715
0.252500 10.525432 11.388526 11.921480 11.858089 12.382064 12.761541
0.257500 10.680291 11.534651 12.082206 12.021494 12.540646 12.923859
0.262500 10.929332 11.662887 12.217359 12.161820 12.676912 13.059376
0.267500 11.113842 11.866065 12.368732 12.316727 12.818595 13.154005
0.272500 11.380931 12.021282 12.510543 12.463409 12.942654 13.260127
0.277500 11.584668 12.127614 12.637256 12.592836 13.043702 13.375385
0.282500 11.733661 12.252968 12.755140 12.717236 13.165220 13.473262
0.287500 11.916831 12.363588 12.894825 12.840195 13.286130 13.596401
0.292500 12.056871 12.465997 13.020569 12.954832 13.390227 13.674279
0.297500 12.174149 12.586623 13.138845 13.067916 13.477131 13.758886
0.302500 12.281570 12.711561 13.241746 13.174094 13.570581 13.865461
0.307500 12.402738 12.807795 13.344236 13.273258 13.666174 13.953737
0.312500 12.448756 12.892293 13.448074 13.362112 13.752812 14.033454
0.317500 12.536672 12.985155 13.539800 13.449957 13.831630 14.114082
0.325000 12.662816 13.116834 13.662001 13.570026 13.949939 14.232986
0.332500 12.778763 13.227130 13.787534 13.685587 14.049645 14.351532
0.337500 12.830072 13.316740 13.874989 13.762703 14.120504 14.430240
0.342500 12.910656 13.395175 13.955489 13.841732 14.191470 14.519689
0.347500 12.981070 13.474529 14.029796 13.918787 14.265722 14.582973
0.352500 13.042996 13.557722 14.103820 13.997440 14.347012 14.655368
0.357500 13.108165 13.634202 14.181602 14.075863 14.430122 14.730693
0.362500 13.196077 13.714407 14.262521 14.153761 14.514436 14.800175
0.367500 13.276371 13.796350 14.337827 14.233027 14.585924 14.878655
0.372500 13.361440 13.871269 14.418849 14.315658 14.676139 14.952438
0.377500 13.431120 13.938419 14.505383 14.398462 14.763411 15.027450
0.382500 13.499670 14.008523 14.582595 14.477085 14.840221 15.104952
0.387500 13.551778 14.090189 14.657190 14.552823 14.926422 15.177571
0.392500 13.628073 14.182881 14.735714 14.631197 15.000448 15.247172
0.397500 13.720668 14.258306 14.809199 14.707036 15.078685 15.320878
0.405000 13.846422 14.364787 14.905619 14.806323 15.178187 15.422943
0.412500 13.976009 14.471607 15.004423 14.908500 15.280504 15.519054
0.417500 14.045813 14.543051 15.077810 14.981112 15.350359 15.583434
0.422500 14.146732 14.637282 15.147001 15.056982 15.423805 15.652193
0.427500 14.264327 14.716015 15.220560 15.140418 15.503600 15.721012
0.432500 14.372166 14.816831 15.309751 15.230050 15.584640 15.801003
0.437500 14.521111 14.913485 15.390022 15.319111 15.660662 15.898242
0.442500 14.628294 15.022869 15.468942 15.403581 15.746423 15.975357
0.447500 14.714084 15.118009 15.545369 15.488349 15.822469 16.060871
0.452500 14.822587 15.222629 15.626600 15.575573 15.893998 16.157449
0.457500 14.935632 15.323145 15.719422 15.665147 15.972779 16.233289
0.462500 15.065341 15.457736 15.815065 15.768831 16.061637 16.337745
0.467500 15.153638 15.564123 15.909040 15.869714 16.154117 16.467756
