depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 2.668863 2.968067 3.262252 3.221591 3.456344 3.635560
0.045000 2.792822 3.125021 3.728529 3.725060 4.290191 4.568435
0.085000 2.902346 3.277392 4.068349 3.966649 4.521782 4.821650
0.125000 3.009925 3.411138 4.249849 4.122904 4.662455 4.998519
0.165000 3.124229 3.553651 4.405645 4.261806 4.797873 5.141460
0.205000 3.209376 3.708789 4.552854 4.403240 4.919855 5.322094
0.245000 3.307067 3.827081 4.663242 4.529118 5.041974 5.469735
0.285000 3.405257 3.937263 4.781663 4.649784 5.166386 5.610324
0.325000 3.517574 4.052713 4.897735 4.769270 5.293172 5.737358
0.365000 3.619606 4.195325 5.023767 4.892949 5.404951 5.882186
0.405000 3.723021 4.324406 5.140876 5.014175 5.518414 6.010754
0.445000 3.819549 4.422255 5.268491 5.136840 5.647100 6.155437
0.485000 3.920128 4.562067 5.377352 5.257567 5.779054 6.272344
0.525000 4.052774 4.669427 5.502498 5.381498 5.907623 6.413190
0.565000 4.120696 4.811428 5.613497 5.501039 6.024410 6.522759
0.605000 4.235558 4.958315 5.733225 5.624357 6.147204 6.660466
0.645000 4.357632 5.106092 5.849397 5.745944 6.259588 6.790839
0.685000 4.462474 5.217872 5.972534 5.867852 6.397537 6.899023
0.725000 4.589587 5.360663 6.089972 5.990679 6.505829 7.033939
0.765000 4.735913 5.522171 6.220002 6.114564 6.629701 7.123163
0.805000 4.866389 5.668269 6.329179 6.239065 6.752987 7.246479
0.845000 5.011822 5.783445 6.444575 6.363951 6.887321 7.357611
0.885000 5.146374 5.926935 6.564963 6.489283 7.003956 7.465637
0.925000 5.274135 6.066179 6.691712 6.615727 7.122417 7.577336
0.965000 5.422445 6.194262 6.817471 6.741345 7.267073 7.688332
1.005000 5.569430 6.333382 6.927010 6.869209 7.390138 7.806469
1.045000 5.725074 6.492875 7.045751 6.995773 7.506768 7.920596
1.085000 5.851339 6.658870 7.182931 7.129074 7.635755 8.043342
1.125000 6.019957 6.781855 7.304420 7.260866 7.739701 8.144454
1.165000 6.219789 6.945026 7.442526 7.397828 7.875048 8.283791
1.205000 6.395054 7.104142 7.562005 7.540862 8.018150 8.431726
1.245000 6.541656 7.251946 7.701617 7.681751 8.162281 8.550232
1.285000 6.714193 7.390821 7.863584 7.832720 8.309097 8.706816
1.325000 6.854768 7.523093 8.007421 7.976732 8.458281 8.848792
1.360000 6.974999 7.631898 8.132487 8.100827 8.575828 8.959539
1.405000 7.189967 7.775800 8.306960 8.255125 8.713754 9.123624
1.445000 7.316215 7.907414 8.452395 8.395765 8.858435 9.266584
1.485000 7.473449 8.054187 8.589022 8.534550 8.994021 9.385807
1.525000 7.621471 8.211949 8.719005 8.669764 9.112753 9.505900
1.565000 7.787231 8.343047 8.868908 8.803827 9.237962 9.625362
1.605000 7.928264 8.488331 9.008244 8.938604 9.367143 9.781658
1.645000 8.048589 8.624040 9.145043 9.075513 9.497853 9.901961
1.685000 8.169085 8.746263 9.273653 9.204087 9.618516 10.033675
1.725000 8.291341 8.884201 9.409890 9.337118 9.744515 10.154483
1.765000 8.457898 9.024977 9.534216 9.470014 9.890585 10.264486
1.805000 8.587097 9.160155 9.657819 9.602311 9.999433 10.383625
1.845000 8.766080 9.297888 9.793983 9.736500 10.131009 10.495767
1.885000 8.894377 9.451056 9.916346 9.869667 10.260853 10.606524
1.925000 9.065975 9.609933 10.056270 10.018696 10.395576 10.719608
1.965000 9.265619 9.784178 10.224934 10.176216 10.552946 10.850006
2.005000 9.494571 9.992393 10.373277 10.346316 10.704872 10.998251
2.045000 9.708370 10.202269 10.550303 10.524287 10.858241 11.156658
2.085000 9.961113 10.433305 10.750843 10.728805 11.058027 11.338376
2.125000 10.193929 10.613599 10.943761 10.924577 11.240954 11.501199
2.165000 10.471263 10.831605 11.177852 11.146807 11.453961 11.686850
