depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 2.300973 2.586905 2.870569 2.874144 3.159059 3.440214
0.060000 2.370422 2.658762 2.947907 2.953422 3.241939 3.537840
0.090000 2.812219 3.189723 3.898649 4.006081 4.942655 5.542897
0.105000 2.960072 3.402483 4.232463 4.330448 5.277827 6.030818
0.120000 3.133334 3.649321 4.593150 4.662382 5.695544 6.437223
0.140000 3.449997 4.050534 5.174284 5.176795 6.281928 7.047141
0.155000 3.688847 4.380941 5.520429 5.512246 6.629616 7.453470
0.170000 3.900013 4.669976 5.902446 5.853280 6.992487 7.819306
0.190000 4.394262 5.254063 6.439472 6.402111 7.484360 8.300840
0.220000 5.790509 6.640487 7.613558 7.603107 8.579798 9.388419
0.255000 7.891587 8.502441 9.138788 9.208613 9.963341 11.001232
0.305000 10.759608 11.778196 12.249209 12.180618 12.689887 13.065109
0.320000 11.320927 12.066160 12.536858 12.470059 12.921782 13.297718
0.340000 11.805777 12.408820 12.835863 12.774153 13.197992 13.580010
0.355000 12.043241 12.600303 13.000705 12.948063 13.362232 13.735221
0.405000 12.666440 13.064245 13.411248 13.414491 13.771332 14.100395
0.455000 13.096760 13.424492 13.784402 13.785368 14.152316 14.474248
0.505000 13.383835 13.781929 14.138902 14.141253 14.512924 14.862418
0.605000 14.079358 14.462135 14.844454 14.840923 15.249089 15.537697
0.705000 14.771348 15.089446 15.527171 15.522129 15.909248 16.253472
0.805000 15.343855 15.745373 16.094901 16.090769 16.475663 16.786498
0.921667 15.891377 16.268359 16.636505 16.635730 17.015091 17.336563
1.038333 16.455590 16.818116 17.183785 17.185141 17.548934 17.910045
1.155000 17.075735 17.377779 17.715834 17.720132 18.065066 18.392413
1.255000 17.612163 17.904859 18.206059 18.211145 18.524950 18.811912
1.355000 18.112726 18.415886 18.681422 18.690058 18.985451 19.243811
1.405000 18.386160 18.696511 18.967508 18.968238 19.252440 19.518101
1.505000 18.880977 19.171310 19.418545 19.422137 19.683764 19.905186
1.555000 19.210390 19.437203 19.685493 19.691922 19.949149 20.187090
1.630000 19.585855 19.815121 20.059970 20.057189 20.284706 20.509048
1.705000 20.023758 20.206691 20.430054 20.425627 20.639010 20.840229
1.740000 20.253496 20.419827 20.633633 20.632902 20.831388 21.022030
1.755000 20.345569 20.533772 20.747287 20.758040 20.970654 21.232066
1.805000 20.637699 20.872247 21.116763 21.183375 21.447416 22.212906
1.905000 21.161929 21.478265 21.832693 21.940877 22.364549 23.459663
1.955000 21.459844 21.834096 22.252259 22.383862 22.919309 24.119080
1.995000 21.753017 22.153247 22.603546 22.767499 23.330471 24.766838
