depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.175000 0.060625 0.285968 0.705286 0.701082 1.075888 1.439203
0.200000 0.137868 0.359202 0.781014 0.774174 1.136380 1.504329
0.220000 0.194342 0.436240 0.842466 0.830487 1.192481 1.546452
0.270000 0.316744 0.590442 0.978169 0.964984 1.304578 1.672717
0.300000 0.403133 0.676970 1.057594 1.045720 1.380180 1.743664
0.320000 0.479524 0.744961 1.111363 1.098883 1.433999 1.785972
0.400000 0.702232 0.969935 1.301826 1.294035 1.601531 1.916068
0.470000 0.890825 1.160030 1.466263 1.463694 1.763365 2.053635
0.500000 1.006699 1.258308 1.548442 1.544578 1.833674 2.118069
0.520000 1.069194 1.326278 1.604764 1.601792 1.881553 2.163348
0.575000 1.276773 1.488531 1.754571 1.758702 2.031920 2.324067
0.600000 1.329450 1.555166 1.829871 1.841976 2.140865 2.430595
0.620000 1.377718 1.604443 1.894558 1.908581 2.221568 2.528731
0.670000 1.488277 1.762336 2.092269 2.141539 2.517522 3.068429
0.700000 1.566433 1.868734 2.193079 2.257770 2.654441 3.282571
0.720000 1.605346 1.921678 2.262551 2.327209 2.737198 3.410517
0.780000 1.730635 2.098635 2.484984 2.601774 3.139336 4.051771
0.870000 1.905353 2.346186 2.888802 3.141183 4.098460 5.369053
0.900000 1.968754 2.428792 3.055483 3.266682 4.220709 5.623377
0.920000 2.025679 2.488990 3.119094 3.346141 4.297974 5.765053
0.980000 2.176235 2.706269 3.513146 3.698721 4.763096 6.085315
1.020000 2.304300 2.858655 3.712112 3.893850 4.998353 6.320745
1.070000 2.427270 3.009789 3.978445 4.156785 5.340521 6.660477
1.100000 2.552223 3.113431 4.108123 4.294027 5.515574 6.786763
1.120000 2.604435 3.183198 4.196951 4.381183 5.628940 6.853009
1.175000 2.790738 3.462350 4.598393 4.752677 6.067904 7.259956
1.220000 2.927958 3.682633 4.895035 5.025310 6.368116 7.551039
1.270000 3.118954 3.934356 5.274050 5.358830 6.722601 8.024858
1.300000 3.279239 4.076793 5.414986 5.507519 6.868508 8.191742
1.320000 3.315904 4.196101 5.517987 5.600864 6.962134 8.287715
1.370000 3.494970 4.538269 5.917742 5.956162 7.303364 8.796681
1.375000 3.507536 4.553247 5.951387 5.975567 7.330227 8.811581
1.400000 3.587395 4.650013 6.108783 6.105310 7.524045 8.910278
1.420000 3.672050 4.743944 6.218943 6.204009 7.602651 8.961943
1.470000 3.867067 5.048473 6.664201 6.617132 7.979045 9.353505
1.480000 3.912458 5.104411 6.718031 6.661603 8.034790 9.401263
1.520000 4.257095 5.460432 7.044065 6.971255 8.346882 9.657660
1.575000 4.824826 6.076841 7.525555 7.529128 8.938649 10.181832
1.600000 4.960092 6.265842 7.688200 7.673796 9.111845 10.327385
1.620000 5.075561 6.388498 7.788072 7.782450 9.215945 10.381726
1.670000 5.541024 7.025774 8.339156 8.328927 9.738455 10.770291
1.700000 5.673430 7.251456 8.561676 8.540025 9.919339 10.935388
1.720000 5.767963 7.386223 8.685025 8.654348 10.016592 11.020204
1.775000 6.403663 7.986810 9.253584 9.227130 10.564032 11.386632
1.800000 6.532057 8.157524 9.406949 9.363660 10.723690 11.472529
1.820000 6.614439 8.256995 9.508735 9.463530 10.826303 11.531353
1.870000 7.158722 8.609993 9.965937 9.853309 11.189170 11.744548
1.900000 7.328093 8.751629 10.143424 10.006109 11.314755 11.849819
1.920000 7.571825 8.862195 10.254608 10.100727 11.385593 11.918560
1.975000 8.189285 9.252138 10.580859 10.480625 11.643247 12.155312
2.000000 8.358246 9.399020 10.722463 10.606714 11.746688 12.255112
2.070000 8.952559 10.164099 11.517035 11.245488 12.190994 12.658413
2.100000 9.065578 10.326979 11.686314 11.401403 12.316633 12.791229
2.120000 9.168043 10.413538 11.788010 11.487424 12.381132 12.856530
2.175000 9.571628 10.845459 12.103181 11.818022 12.599241 13.043760
2.200000 9.708499 10.977891 12.195083 11.920498 12.685780 13.132578
2.225000 9.827711 11.130706 12.286699 12.019002 12.773144 13.214944
2.270000 10.158701 11.438192 12.422773 12.226765 12.950267 13.415379
2.300000 10.295243 11.591361 12.511721 12.335311 13.043603 13.511912
2.320000 10.440517 11.646455 12.562506 12.405996 13.102933 13.557040
2.385000 11.161473 12.103259 12.783672 12.696376 13.300506 13.765097
2.400000 11.233974 12.158506 12.833594 12.747115 13.341889 13.819457
2.420000 11.313367 12.253113 12.906816 12.819802 13.390950 13.879891
2.470000 11.657803 12.538467 13.094238 13.034431 13.576812 14.047403
2.500000 11.783083 12.662532 13.198605 13.136621 13.667374 14.112434
2.520000 11.829006 12.739332 13.268373 13.204141 13.727095 14.183443
2.600000 12.289079 13.027317 13.546910 13.499694 13.961583 14.448501
2.620000 12.347427 13.104324 13.612916 13.564028 14.017929 14.508625
2.670000 12.589045 13.262236 13.785364 13.734885 14.205556 14.648656
2.700000 12.673764 13.345838 13.889075 13.829733 14.295299 14.734992
2.720000 12.727643 13.405612 13.953471 13.890799 14.345855 14.804616
2.775000 12.927299 13.580132 14.118843 14.061063 14.519117 14.974220
2.800000 13.008826 13.657640 14.207230 14.140774 14.592512 15.039195
2.820000 13.065058 13.715442 14.271614 14.206395 14.651453 15.115564
2.870000 13.237879 13.903770 14.418441 14.374044 14.820263 15.237569
2.900000 13.338480 14.012891 14.508812 14.471695 14.915007 15.330669
2.920000 13.407166 14.095427 14.562319 14.533299 14.970412 15.400959
2.965000 13.628715 14.215256 14.690843 14.663246 15.115906 15.520139
2.980000 13.679787 14.254799 14.725001 14.706512 15.155032 15.572376
3.020000 13.815694 14.396711 14.833681 14.823098 15.270820 15.694771
3.070000 13.926260 14.571520 14.996628 14.979867 15.432586 15.843389
3.080000 13.949598 14.604651 15.022897 15.009413 15.459809 15.864834
3.120000 14.107637 14.735760 15.144894 15.130564 15.567294 15.973539
3.175000 14.318448 14.893586 15.311361 15.308548 15.759869 16.171543
3.180000 14.340942 14.909120 15.324991 15.323265 15.770817 16.189762
3.220000 14.546319 15.032639 15.435599 15.440108 15.873107 16.336427
3.270000 14.687025 15.175593 15.568702 15.590836 16.010962 16.501995
3.280000 14.731684 15.220460 15.600321 15.622568 16.044339 16.518827
3.335000 15.124241 15.504922 15.830271 15.878102 16.259200 16.813954
3.370000 15.290112 15.669427 16.020342 16.053529 16.440507 16.967007
3.380000 15.354928 15.706192 16.055123 16.090752 16.484750 16.990895
3.420000 15.527609 15.872863 16.242173 16.265709 16.679636 17.230964
3.470000 15.705164 16.018464 16.426090 16.478536 16.950816 17.559959
3.480000 15.735008 16.045920 16.461709 16.513518 16.982320 17.606841
3.535000 15.903274 16.224741 16.678801 16.771148 17.319722 18.042293
3.570000 15.992643 16.331098 16.816707 16.908684 17.501655 18.190240
3.580000 16.013911 16.364506 16.847778 16.941557 17.541301 18.256091
3.620000 16.110927 16.497978 17.001156 17.087206 17.692747 18.427138
3.670000 16.244827 16.655968 17.158507 17.253409 17.886082 18.612149
3.680000 16.276573 16.686116 17.194039 17.285438 17.923016 18.656175
3.770000 16.446708 16.931280 17.521258 17.579044 18.226942 18.994228
3.780000 16.465178 16.960961 17.553234 17.609327 18.255418 19.024954
3.820000 16.532810 17.064340 17.685203 17.734759 18.404334 19.179592
3.870000 16.642494 17.208696 17.841130 17.885748 18.581662 19.467183
3.880000 16.660706 17.239946 17.869592 17.913974 18.606299 19.476889
3.935000 16.751658 17.368612 18.021252 18.068526 18.757579 19.713657
3.970000 16.816081 17.479538 18.130208 18.168726 18.880167 19.864232
3.980000 16.831102 17.510382 18.161880 18.195768 18.904547 19.893622
4.020000 16.901164 17.592802 18.267412 18.301692 19.021014 20.019950
4.070000 16.997365 17.721879 18.388232 18.429379 19.177415 20.107869
4.080000 17.017066 17.755134 18.409647 18.454638 19.204464 20.130806
4.135000 17.107067 17.880592 18.539235 18.594711 19.364660 20.284979
4.170000 17.154556 17.972678 18.630872 18.682054 19.462600 20.379369
4.180000 17.177374 18.003906 18.651715 18.708025 19.489187 20.399993
4.220000 17.282689 18.089402 18.757068 18.808807 19.593877 20.484355
4.270000 17.367999 18.203150 18.881932 18.932486 19.736157 20.623387
4.280000 17.384557 18.234990 18.915035 18.957649 19.769668 20.668981
4.335000 17.466666 18.348997 19.080862 19.090076 19.924804 20.752656
4.370000 17.536889 18.431339 19.170933 19.176866 20.028897 20.850586
4.380000 17.551560 18.452564 19.195697 19.202305 20.050394 20.884681
4.420000 17.645348 18.543933 19.291780 19.296571 20.167840 20.949771
4.470000 17.731503 18.641073 19.425844 19.418381 20.323614 21.111230
