depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.876296 1.092590 1.460806 1.465569 1.820046 2.045479
0.040000 0.926340 1.128267 1.501809 1.504061 1.856605 2.081334
0.060000 0.951831 1.145871 1.534099 1.529656 1.880149 2.099504
0.080000 0.969621 1.169839 1.554777 1.555311 1.904666 2.146340
0.120000 1.021014 1.221022 1.612659 1.607895 1.957942 2.232063
0.160000 1.079107 1.265138 1.665868 1.660530 2.015576 2.286415
0.240000 1.175669 1.369520 1.782505 1.771330 2.129613 2.446569
0.320000 1.261949 1.466366 1.889171 1.886612 2.240683 2.671386
0.426667 1.350527 1.595008 2.026169 2.040759 2.431550 3.054005
0.533333 1.433528 1.726366 2.147554 2.199441 2.580793 3.491015
0.640000 1.523109 1.854373 2.274596 2.355299 2.755497 4.009769
0.680000 1.550873 1.911071 2.323646 2.409188 2.825809 4.086925
0.720000 1.602024 1.961418 2.369603 2.463047 2.876426 4.140513
0.840000 1.667930 2.103705 2.530464 2.648898 3.187674 4.314235
0.880000 1.693275 2.159903 2.572274 2.704797 3.262537 4.341253
0.920000 1.732797 2.208603 2.636701 2.759827 3.298858 4.388375
0.960000 1.772513 2.248456 2.696401 2.815165 3.372244 4.487896
1.040000 1.830138 2.343581 2.819112 2.940427 3.573022 4.646149
1.080000 1.863372 2.392038 2.866221 2.997829 3.635605 4.696825
1.120000 1.897275 2.437553 2.928057 3.055248 3.707761 4.816687
1.200000 1.957178 2.522387 3.045920 3.176439 3.860896 4.941295
1.240000 1.981324 2.568686 3.096924 3.235950 3.928297 5.042133
1.280000 2.034339 2.617053 3.159621 3.291243 3.987963 5.093078
1.320000 2.088468 2.660797 3.224298 3.346939 4.041668 5.144704
1.360000 2.117121 2.699367 3.275477 3.402065 4.119106 5.185560
1.400000 2.150698 2.740613 3.347613 3.461552 4.178996 5.251741
1.480000 2.213630 2.849451 3.510312 3.598075 4.319184 5.348104
1.560000 2.267780 2.934919 3.682233 3.738146 4.470670 5.503006
1.640000 2.344310 3.037764 3.842077 3.877362 4.658137 5.610036
1.720000 2.394812 3.130674 3.990711 4.014617 4.880964 5.802975
1.760000 2.423920 3.173653 4.055812 4.074928 4.949449 5.876794
1.800000 2.462571 3.229879 4.116670 4.135935 5.022250 5.946195
1.840000 2.518139 3.273957 4.183451 4.195935 5.110947 5.981456
1.920000 2.564943 3.372759 4.320989 4.333647 5.292514 6.141929
2.000000 2.639473 3.485771 4.460432 4.476646 5.463054 6.355037
2.040000 2.671818 3.529820 4.525863 4.537269 5.543023 6.441472
2.080000 2.709945 3.590726 4.580236 4.596916 5.623287 6.521226
2.120000 2.737581 3.659046 4.637994 4.657106 5.703101 6.562971
2.160000 2.776383 3.721263 4.690624 4.714810 5.782737 6.624365
2.200000 2.808291 3.781388 4.744914 4.772458 5.851645 6.663612
2.240000 2.851864 3.826697 4.815102 4.829880 5.918044 6.692126
2.280000 2.888205 3.891082 4.884339 4.888465 5.976831 6.764114
2.320000 2.920533 3.930657 4.942281 4.944124 6.042927 6.844786
2.360000 2.967867 3.968095 5.006924 5.002558 6.093129 6.907575
2.400000 3.005127 4.019326 5.063768 5.059554 6.164110 6.970351
2.440000 3.070168 4.053859 5.119872 5.120267 6.227518 7.010959
2.480000 3.089838 4.099311 5.178326 5.178209 6.277268 7.044469
2.510000 3.111351 4.126259 5.214904 5.220254 6.327607 7.089299
2.560000 3.152623 4.194537 5.282809 5.291969 6.401472 7.176422
2.600000 3.200763 4.236869 5.344959 5.347560 6.452752 7.214367
2.640000 3.265077 4.299495 5.407264 5.404689 6.502657 7.273475
2.680000 3.295936 4.343772 5.478794 5.458230 6.538974 7.324887
2.720000 3.350234 4.381681 5.531233 5.512822 6.591555 7.364076
2.760000 3.407547 4.422849 5.600804 5.567694 6.641402 7.405585
2.800000 3.461037 4.464338 5.670939 5.621466 6.680418 7.436544
2.840000 3.543854 4.501620 5.722584 5.676302 6.734677 7.490469
2.880000 3.578505 4.534651 5.769696 5.729665 6.765625 7.541494
2.920000 3.620148 4.572429 5.830647 5.783932 6.826504 7.596153
2.960000 3.665425 4.623148 5.878222 5.836455 6.870895 7.660864
3.000000 3.723569 4.660136 5.925232 5.887302 6.925724 7.719076
3.040000 3.750806 4.702929 5.977116 5.935770 6.971450 7.797128
3.080000 3.781051 4.735791 6.022290 5.986081 7.025345 7.856029
3.120000 3.822473 4.789316 6.080896 6.036844 7.097072 7.929230
