depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 1.940786 2.825021 3.256099 3.178346 3.573192 3.822344
0.030000 3.201251 3.470507 3.704774 3.700143 3.935979 4.179289
0.070000 3.821082 4.133851 4.510502 4.610608 5.112012 5.988046
0.100000 4.351519 4.702252 5.288499 5.431693 6.193091 7.252910
0.130000 4.893675 5.392863 6.273476 6.333969 7.271289 8.088564
0.170000 5.873883 6.775305 7.855097 7.861769 8.956891 9.929044
0.200000 8.111872 8.959770 9.887176 9.869206 10.767991 11.750864
0.230000 12.180195 12.706499 13.359851 13.490868 14.396534 14.951204
0.270000 13.524450 14.402269 14.916139 14.848099 15.307587 15.699941
0.300000 14.904726 15.297543 15.619138 15.598471 15.906620 16.202826
0.330000 15.543379 15.935092 16.219604 16.225394 16.542313 16.842392
0.370000 16.512879 16.786003 17.100680 17.138709 17.484779 17.956525
0.400000 16.993171 17.278643 17.648002 17.688654 18.104285 18.600454
0.430000 17.430082 17.772846 18.145698 18.183345 18.589873 19.093030
0.470000 17.930296 18.366234 18.771192 18.791465 19.208163 19.754454
0.500000 18.341817 18.831304 19.234098 19.255743 19.689294 20.192557
0.530000 18.776189 19.270908 19.711483 19.715529 20.186411 20.644512
0.570000 19.304033 19.848996 20.306403 20.316842 20.795463 21.264635
0.600000 19.745609 20.294255 20.784988 20.783450 21.284604 21.736991
0.630000 20.192470 20.773051 21.268719 21.263488 21.772675 22.280088
0.670000 20.741803 21.367909 21.861248 21.891256 22.403683 23.123457
0.700000 21.218414 21.818820 22.338716 22.386888 22.947155 23.884203
0.730000 21.669152 22.263392 22.839082 22.929536 23.636291 24.571394
0.770000 22.410386 22.934480 23.622495 23.705272 24.528433 25.391172
0.800000 22.907296 23.505796 24.219904 24.307988 25.144955 26.035383
0.830000 23.428605 24.141097 24.889916 24.969665 25.900222 26.713383
0.860000 24.014092 24.717952 25.609379 25.649786 26.633507 27.457911
0.900000 24.738040 25.502318 26.600140 26.700469 27.868583 29.588187
0.930000 25.383822 26.164546 27.417472 27.561841 28.924025 30.633118
0.970000 26.266284 27.157661 28.734634 28.834635 30.620420 31.704447
1.000000 26.947071 27.900830 29.889050 29.742924 31.528741 32.357422
1.030000 27.642826 28.772370 30.797998 30.600742 32.232966 33.094527
1.070000 28.678435 30.000236 32.002334 31.693593 33.082197 33.803166
1.100000 29.473996 31.022178 32.743387 32.456962 33.655827 34.362194
1.130000 30.286366 32.070969 33.437180 33.179693 34.240387 34.932166
1.170000 31.417626 33.048604 34.121843 33.969565 34.890499 35.625239
1.200000 32.364796 33.656777 34.666217 34.564676 35.489033 36.225051
1.230000 33.268446 34.456303 35.297778 35.261492 36.079285 36.938901
1.270000 34.358504 35.248352 36.106934 36.103351 36.900815 37.854250
1.300000 35.066018 35.938976 36.731524 36.738849 37.570390 38.390891
1.330000 35.881213 36.745703 37.432277 37.457753 38.267011 38.982866
1.370000 36.777263 37.710978 38.483906 38.425446 39.173853 39.751717
1.400000 37.561572 38.514130 39.223118 39.171878 39.873770 40.353671
1.430000 38.658010 39.306333 39.938423 39.912874 40.519108 40.942752
1.470000 39.442512 40.188685 40.833946 40.727557 41.215786 41.536250
1.500000 40.319674 40.985734 41.410687 41.346432 41.712246 41.978979
1.530000 41.591710 41.789850 42.005843 42.004998 42.214942 42.421618
1.570000 42.107995 42.443604 42.783154 43.019213 43.592693 45.178449
1.600000 42.502786 42.893043 43.478160 43.831107 44.904931 46.587666
1.630000 42.966109 43.358909 44.381546 44.652064 45.870273 47.927272
1.670000 43.480305 44.112393 45.556558 45.827101 47.210291 50.220559
1.700000 43.910309 44.795941 46.392868 46.717481 48.928075 51.172894
1.730000 44.427052 45.526641 47.230582 47.595584 50.197991 51.961716
1.770000 45.110614 46.414359 48.272715 48.744048 51.687659 52.801873
1.800000 45.687053 47.028953 48.995917 49.513418 52.437873 53.458120
1.830000 46.332949 47.647145 49.703911 50.247115 53.189962 53.949870
1.870000 47.299943 48.486953 50.829902 51.113333 53.897083 54.650076
1.900000 47.848112 49.162194 51.641132 51.754496 54.497771 55.133028
1.930000 48.428356 49.731201 52.705651 52.414589 54.973572 55.596187
1.970000 49.352219 50.521994 53.906939 53.216158 55.594770 56.155819
2.000000 49.930486 51.092825 54.623866 53.804842 56.039202 56.595477
2.030000 50.535696 51.733729 55.453800 54.391694 56.527809 56.998259
2.070000 51.476645 52.593964 56.169029 55.175193 57.129420 57.628658
2.100000 52.022325 53.152665 56.809482 55.747162 57.567226 58.080077
2.130000 52.802363 53.779848 57.335462 56.320635 58.048076 58.549724
2.200000 53.985089 55.231520 58.289136 57.538513 59.008269 59.516881
2.230000 54.600331 56.050703 58.734745 58.100648 59.439528 59.982338
2.270000 55.452871 57.069434 59.352746 58.809257 60.004465 60.489463
2.300000 56.166010 57.881990 59.839247 59.359087 60.416835 60.901516
2.330000 57.126771 58.795353 60.277272 59.931329 60.801821 61.311298
2.370000 58.630007 59.990518 60.873996 60.709496 61.438477 61.845688
2.400000 59.829959 60.798298 61.384829 61.325154 61.919822 62.426635
2.430000 60.690407 61.371582 61.864252 61.845837 62.367322 62.899495
2.470000 61.571601 62.045898 62.513466 62.534037 63.034331 63.694127
2.500000 62.052788 62.489402 62.994086 63.039560 63.572028 64.275903
2.520000 62.341714 62.790326 63.326711 63.372306 63.947965 64.643750
2.540000 62.654256 63.100310 63.655798 63.701164 64.321086 64.980049
2.560000 62.972747 63.413865 63.989036 64.042300 64.688029 65.430488
2.580000 63.321245 63.737050 64.358742 64.402804 65.048040 65.797254
2.600000 63.633816 64.112345 64.732870 64.765159 65.437709 66.112465
2.620000 63.974894 64.449200 65.094041 65.129703 65.806709 66.495786
2.640000 64.318413 64.828286 65.474220 65.497846 66.155439 66.826897
2.700000 65.311099 65.861766 66.523794 66.494581 67.096202 67.651218
2.760000 66.464774 67.042517 67.555061 67.538403 68.020041 68.524067
2.780000 66.983530 67.480331 67.960314 67.950250 68.392982 69.048037
2.800000 67.406513 67.872512 68.301360 68.330652 68.765076 69.414903
2.820000 67.887893 68.248326 68.662840 68.717853 69.166950 69.866182
2.840000 68.240674 68.660724 69.115159 69.183104 69.683588 70.585168
2.860000 68.603877 69.012514 69.533915 69.649028 70.259438 71.473801
2.880000 68.906073 69.389639 70.005608 70.196342 71.065476 72.574907
2.900000 69.273839 69.834760 70.618944 70.886381 72.143521 73.304997
2.920000 69.715238 70.365582 71.476880 71.647573 73.128972 73.903878
2.940000 70.332215 71.134294 72.484947 72.528386 74.009636 74.638530
2.960000 71.012076 71.800062 73.400106 73.396480 74.836149 76.279765
2.980000 71.682416 72.767018 74.166436 74.258901 75.630950 77.558679
3.000000 72.745192 73.805401 74.754199 75.040116 76.763956 78.323121
3.020000 74.481280 74.972311 75.578402 75.999017 77.507767 79.201100
3.040000 75.052620 75.545877 76.209362 76.681054 78.415802 79.805705
3.060000 75.613466 76.150574 76.893530 77.390505 79.202388 80.260009
3.080000 76.407066 77.075210 78.230941 78.372366 79.787411 80.812078
3.100000 77.116987 78.186135 79.446335 79.366693 80.506211 81.254705
3.120000 78.220487 79.460963 80.412245 80.310337 81.136365 81.740528
3.140000 79.415573 80.513421 81.240503 81.158962 81.863684 82.331286
3.160000 80.485043 81.333929 81.919368 81.846249 82.387071 82.764605
3.180000 81.538646 82.095865 82.491031 82.465548 82.871355 83.204856
3.200000 82.033843 82.493057 82.898610 82.866004 83.258932 83.541419
3.220000 82.547915 82.892675 83.274877 83.253168 83.600716 83.860767
3.240000 82.896451 83.242232 83.605798 83.583114 83.911790 84.199512
