depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.084200 0.383415 1.254995 1.375251 2.363599 3.454403
0.045000 0.977455 1.494579 2.443259 2.499604 3.483879 4.520373
0.085000 1.967538 2.713605 3.651997 3.623646 4.491476 5.429320
0.125000 3.087331 3.912399 4.812855 4.787505 5.624317 6.287003
0.165000 4.432029 5.205283 6.056589 5.975558 6.675672 7.164700
0.205000 5.806556 6.675781 7.291333 7.211500 7.726252 8.128101
0.245000 8.194504 8.415445 8.593411 8.595726 8.784055 8.973804
0.285000 9.052701 9.509946 9.981890 9.990972 10.473012 10.979765
0.325000 10.527692 11.517020 12.318790 12.322630 13.110691 14.409665
0.365000 16.209617 16.583443 17.046716 17.055112 17.518910 17.930649
0.405000 17.621753 18.003011 18.384990 18.372596 18.756128 19.078493
0.445000 19.034436 19.241938 19.503910 19.504022 19.745874 20.032368
0.485000 19.953559 20.468396 21.029436 21.612429 23.018135 26.107889
