depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.328201 1.290302 2.261498 2.138535 2.923308 3.312600
0.060000 0.926537 1.869677 2.742366 2.604835 3.302939 3.670253
0.110000 1.502271 2.375772 3.142955 3.034184 3.666020 4.013408
0.160000 2.143562 2.930711 3.573060 3.474684 3.980882 4.329272
0.210000 2.713443 3.483508 3.963336 3.910800 4.336102 4.636361
0.260000 3.723496 4.075168 4.393167 4.381354 4.682099 4.981329
0.280000 4.035639 4.295214 4.592865 4.586803 4.859155 5.150748
0.310000 4.252528 4.553908 4.901045 4.916851 5.261612 5.763700
0.360000 4.635603 4.979443 5.427552 5.504710 6.025387 6.848887
0.410000 5.023994 5.450615 6.103548 6.153849 6.819030 7.708606
0.460000 5.411179 6.104374 6.899673 6.930073 7.721896 8.629615
0.510000 6.035313 6.913051 7.805314 7.794688 8.690577 9.478717
0.560000 7.031885 8.131313 8.823034 8.820793 9.583604 10.362749
0.610000 7.910383 8.869615 9.558496 9.537715 10.286940 10.902400
0.660000 8.740701 9.629344 10.371289 10.308877 10.991664 11.504545
0.710000 9.559655 10.411906 11.119092 11.018884 11.610491 12.012167
0.760000 10.341986 11.135193 11.676033 11.608190 12.109901 12.420699
0.810000 11.481775 11.856206 12.264501 12.240046 12.633634 12.913677
0.860000 12.011381 12.367588 12.713804 12.701483 13.039031 13.339022
0.910000 12.435697 12.746822 13.063348 13.057272 13.358481 13.672434
0.960000 12.774553 13.070474 13.385754 13.373769 13.672517 13.970904
1.010000 13.040751 13.391529 13.689828 13.678313 13.972194 14.225541
1.060000 13.331418 13.700642 13.994500 13.977221 14.251339 14.520473
1.110000 13.647385 13.997619 14.275683 14.268426 14.543923 14.793393
1.160000 13.972886 14.285866 14.569001 14.559435 14.824874 15.099497
1.210000 14.297339 14.600155 14.863020 14.861947 15.135127 15.399096
1.260000 14.637643 14.942937 15.197829 15.193941 15.450887 15.729874
1.310000 15.014501 15.277873 15.552469 15.548147 15.818066 16.063412
1.360000 15.355862 15.598221 15.874424 15.876481 16.163031 16.433249
1.410000 15.657461 15.894404 16.170613 16.188753 16.491050 16.806683
1.460000 15.981902 16.229298 16.506854 16.531279 16.845944 17.165115
1.510000 16.296410 16.513603 16.843167 16.877330 17.241616 17.698014
1.560000 16.576091 16.808900 17.155062 17.208505 17.598312 18.117819
1.610000 16.857707 17.122979 17.507346 17.568055 18.039885 18.494676
1.660000 17.141826 17.417383 17.868122 17.937007 18.503842 18.985310
1.710000 17.444057 17.711240 18.196591 18.283245 18.882423 19.374660
1.760000 17.732443 18.011166 18.521333 18.627311 19.267285 19.836962
1.810000 17.989723 18.331349 18.861062 18.972881 19.637207 20.238263
1.860000 18.305118 18.657903 19.244594 19.322232 19.983266 20.606287
1.910000 18.595095 18.989844 19.595062 19.666614 20.337734 20.994630
1.960000 18.870201 19.333223 19.980117 20.026253 20.699945 21.421848
2.010000 19.227168 19.666298 20.361212 20.397426 21.039213 21.883418
2.110000 19.788412 20.364245 21.119499 21.132571 21.758348 22.841281
2.160000 20.166990 20.746723 21.521520 21.546594 22.176338 23.667974
2.210000 20.547740 21.163029 21.913788 22.001401 22.729908 24.322043
2.260000 20.959362 21.622090 22.404868 22.544318 23.431536 25.026738
2.310000 21.333407 22.118744 22.961041 23.112880 24.237796 25.589333
2.360000 21.857228 22.696735 23.642012 23.775346 24.861868 26.245544
2.410000 22.493031 23.423282 24.387787 24.491046 25.555760 27.058735
2.460000 23.113210 24.078157 25.142331 25.217215 26.263800 27.883911
2.510000 23.920850 24.859734 25.894181 25.994989 27.110244 28.637881
2.560000 24.681928 25.696044 26.809613 26.868640 27.959122 29.672870
2.610000 25.448273 26.544500 27.765478 27.796240 29.006460 30.600321
2.660000 26.278275 27.428239 28.579218 28.689760 29.998714 31.520083
2.710000 26.998448 28.192531 29.339848 29.493888 30.957616 32.193346
2.760000 27.648996 28.892610 30.255827 30.276416 31.719446 32.804801
2.810000 28.227999 29.641298 31.191036 31.064393 32.514928 33.404678
2.860000 28.687573 30.282363 32.044827 31.809562 33.217500 34.181048
2.910000 29.273179 30.921554 32.771115 32.528368 33.930974 34.818859
2.960000 29.711149 31.695985 33.416944 33.180407 34.483480 35.314589
3.010000 30.611224 32.514988 33.976250 33.776736 34.950464 35.936976
3.060000 31.669893 33.266062 34.525129 34.377364 35.455481 36.419079
3.110000 32.491577 33.964931 35.074215 35.014941 35.984773 37.528530
3.160000 33.301454 34.552940 35.619384 35.596122 36.497899 38.436607
3.210000 34.186771 35.214223 36.138630 36.188007 36.983587 39.018961
3.260000 34.907405 35.925814 36.637544 36.779190 37.608627 39.614389
3.310000 35.719078 36.539587 37.146719 37.384434 38.250128 40.449935
3.330000 36.051099 36.762237 37.371689 37.611475 38.477332 40.672956
3.360000 36.417782 37.028237 37.629401 37.936029 38.859844 41.424608
3.410000 36.868559 37.405916 38.054612 38.583760 39.958147 43.139543
3.460000 37.343190 37.828252 38.469366 39.242788 41.577501 44.074528
3.510000 37.731781 38.241743 38.952865 39.882820 42.777834 44.967485
3.560000 38.153684 38.680140 39.612592 40.628575 43.581357 46.057696
3.610000 38.553134 39.134017 40.554172 41.371096 44.144210 47.102829
3.660000 38.979361 39.658400 41.435361 42.125555 44.825441 47.883410
3.710000 39.450796 40.347158 42.241614 42.877844 45.540237 48.755917
3.760000 40.038969 41.046462 43.177623 43.620312 46.131481 49.375648
3.810000 40.651971 41.835796 44.044040 44.405778 46.741130 50.371151
3.860000 41.084285 42.799295 44.907748 45.188983 47.373851 51.073882
3.910000 41.856661 43.579717 45.833602 45.942349 48.007592 51.638233
3.960000 42.755995 44.233697 46.572901 46.664508 48.810834 52.215539
4.010000 43.293065 45.080086 47.281690 47.412820 49.530299 52.853484
4.060000 43.872017 45.941864 47.877720 48.099215 50.316335 53.447439
4.110000 44.493591 46.676088 48.422698 48.764341 50.970970 54.003782
4.160000 44.952650 47.486182 48.994963 49.389403 51.856544 54.448297
4.210000 45.584692 48.070182 49.637051 49.993789 52.602026 54.891379
4.260000 46.078157 48.727732 50.296712 50.589344 53.213894 55.388741
4.310000 46.757240 49.290939 50.862752 51.180742 53.674326 55.859466
4.360000 47.284855 49.887955 51.431296 51.754876 54.166696 56.331609
4.410000 48.351313 50.577349 51.999217 52.335373 54.685630 56.635149
4.460000 48.938460 51.196094 52.590287 52.930947 55.255785 57.018474
4.510000 49.732770 51.897617 53.275220 53.558882 55.827798 57.424489
4.560000 50.601008 52.476018 53.910025 54.161066 56.320500 57.852093
4.610000 51.166814 53.116468 54.560292 54.776094 56.802699 58.307262
4.660000 52.086537 53.783707 55.209328 55.390869 57.416847 58.695296
4.710000 52.680318 54.447989 55.949187 56.016192 57.838569 59.138026
4.760000 53.358907 55.127570 56.675140 56.657290 58.251120 59.504554
4.810000 53.974527 55.922304 57.391970 57.295502 58.774603 59.853119
4.860000 54.681891 56.779237 58.038006 57.948128 59.305204 60.279927
4.910000 55.230269 57.488471 58.656232 58.547181 59.759465 60.605591
4.960000 56.219175 58.181304 59.260491 59.132514 60.220907 61.021691
5.010000 57.351810 58.835603 59.857580 59.753742 60.746858 61.457909
5.060000 58.225606 59.542095 60.500778 60.377714 61.261813 61.918804
5.110000 59.081852 60.266496 61.116348 61.034311 61.848338 62.504532
5.160000 59.856428 60.959061 61.708024 61.641968 62.408306 63.044433
5.210000 60.498278 61.500377 62.261886 62.210747 62.986378 63.680015
5.260000 61.050133 61.975816 62.752299 62.728381 63.511497 64.407373
5.310000 61.610176 62.393981 63.199437 63.200096 64.030583 65.093867
5.360000 62.070275 62.797611 63.614650 63.654492 64.530966 65.649242
5.410000 62.482072 63.205605 64.060405 64.092654 64.948816 66.165273
5.460000 62.836848 63.560781 64.464807 64.521833 65.399868 66.701662
5.510000 63.228404 63.981988 64.871774 64.950996 65.858448 67.109980
5.560000 63.725003 64.435095 65.355873 65.412594 66.300126 67.521244
5.610000 64.172200 64.940732 65.847308 65.896690 66.812208 68.070464
5.660000 64.687224 65.432176 66.338451 66.388191 67.270949 68.651500
5.710000 65.166266 65.930411 66.858603 66.887732 67.816162 69.126950
5.760000 65.654272 66.495687 67.381271 67.466222 68.450779 69.833597
5.810000 66.390530 67.156390 68.064763 68.147850 69.141608 70.526773
5.860000 67.267778 68.031165 68.934716 69.043553 70.072802 71.363321
5.910000 68.374507 69.056595 70.098566 70.175537 71.325406 72.638321
5.960000 69.115397 69.880272 71.131833 71.137077 72.320097 73.447902
6.010000 69.695631 70.698967 72.130612 72.020512 73.195350 74.047634
6.060000 70.286378 71.609900 73.059092 72.843668 73.969618 74.621944
6.110000 71.134865 72.581039 73.934240 73.729096 74.773868 75.584381
6.160000 72.152893 73.665957 74.698422 74.582372 75.491549 76.509269
6.210000 72.889443 74.730615 75.467720 75.421747 76.233727 77.220392
6.260000 74.071504 75.422016 76.179228 76.143396 76.931962 78.005640
6.310000 74.630989 76.087594 76.905530 76.890615 77.752365 78.715434
6.360000 75.394780 76.692777 77.605259 77.564329 78.469756 79.423913
6.410000 76.059949 77.347459 78.302641 78.234737 79.177172 80.021695
6.460000 76.888050 78.011061 78.954822 78.882420 79.804574 80.579355
6.510000 77.531083 78.690267 79.652841 79.529778 80.406086 81.040168
6.560000 78.265374 79.366281 80.264030 80.153511 80.987725 81.528435
6.610000 78.898766 80.020382 80.846519 80.753605 81.512514 82.021873
6.660000 79.592472 80.597571 81.330598 81.257052 81.939213 82.442346
6.710000 80.267748 81.116178 81.811377 81.732605 82.379319 82.895169
6.760000 80.835068 81.638348 82.270945 82.219981 82.805998 83.288110
6.810000 81.434178 82.159629 82.727569 82.679988 83.219528 83.672432
6.860000 82.006870 82.635138 83.160864 83.138079 83.650776 84.060650
6.910000 82.502311 83.104315 83.614414 83.581936 84.077966 84.429971
6.960000 82.965144 83.563882 84.050934 84.023028 84.498228 84.821364
7.010000 83.486317 83.997994 84.467274 84.438473 84.874247 85.275925
7.060000 83.916961 84.410022 84.862475 84.830978 85.266833 85.613999
7.110000 84.323597 84.833372 85.245021 85.232017 85.664080 86.043745
7.160000 84.777932 85.267571 85.662733 85.648623 86.051208 86.440696
7.210000 85.312987 85.702190 86.115385 86.104375 86.500671 86.904315
7.260000 85.807467 86.239135 86.628732 86.644961 87.071550 87.588019
7.310000 86.581430 86.950017 87.379825 87.440310 87.941238 88.634875
7.360000 87.199764 87.659363 88.198491 88.218566 88.798373 89.368906
7.410000 87.753482 88.234181 88.827699 88.863398 89.502223 90.046248
