depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.020000 1.928550 2.664526 3.442966 3.486651 4.254602 5.609523
0.040000 2.365553 3.038290 3.738703 3.813002 4.552478 5.843393
0.060000 2.702413 3.432611 4.099605 4.169368 4.899416 6.082529
0.100000 3.661559 4.178760 4.827476 4.931776 5.771092 6.621512
0.120000 4.067128 4.594598 5.299497 5.390372 6.261437 7.024902
0.140000 4.462387 5.059286 5.805808 5.862726 6.704167 7.420706
0.180000 5.582590 6.363078 7.120187 7.101994 7.789463 8.544158
0.200000 6.069299 6.941235 7.629586 7.611334 8.262766 9.055956
0.220000 6.502197 7.438506 8.123278 8.130098 8.859107 9.563242
0.260000 8.464884 9.097524 9.759388 9.736464 10.354147 10.830880
0.280000 8.976386 9.589182 10.254017 10.209436 10.802998 11.254233
0.300000 9.368179 10.027551 10.734115 10.673584 11.285579 11.733249
0.340000 12.424032 12.908680 13.374629 13.347319 13.746571 14.158613
0.360000 13.330454 13.697132 14.038610 14.027729 14.346773 14.685704
0.380000 14.008079 14.384661 14.793432 14.772888 15.179802 15.504000
0.420000 15.626881 15.953102 16.284365 16.279378 16.598344 16.884349
0.440000 16.251035 16.547497 16.820000 16.812956 17.070046 17.414318
0.460000 16.521436 16.813541 17.092379 17.088792 17.365999 17.697859
0.500000 16.886334 17.176897 17.509658 17.513249 17.848107 18.194403
0.520000 17.076416 17.370443 17.722058 17.733802 18.088455 18.465663
0.540000 17.242781 17.575460 17.930792 17.937056 18.287973 18.675159
0.580000 17.615835 18.012020 18.386182 18.387583 18.757582 19.151687
0.600000 17.840453 18.233665 18.627100 18.609137 18.974894 19.357067
0.620000 18.036665 18.443552 18.840394 18.822230 19.194436 19.609543
0.660000 18.450352 18.839768 19.186571 19.208023 19.592060 20.050713
0.680000 18.627637 19.019802 19.375077 19.403512 19.807194 20.256208
0.700000 18.804301 19.199780 19.563421 19.596422 20.004458 20.486831
0.740000 19.128844 19.504840 19.909098 19.941477 20.386322 20.847622
0.760000 19.321292 19.693269 20.103511 20.129506 20.597148 21.009107
0.780000 19.493747 19.867545 20.297197 20.314945 20.767119 21.213459
0.820000 19.800879 20.202080 20.648344 20.647588 21.103484 21.454618
0.840000 20.004856 20.401808 20.833271 20.830669 21.273893 21.653627
0.860000 20.213191 20.581333 21.001322 21.005660 21.451158 21.790747
0.900000 20.537226 20.933484 21.321957 21.317412 21.728152 22.071268
0.920000 20.752819 21.128264 21.505942 21.506933 21.908574 22.201951
0.940000 21.003933 21.352830 21.724593 21.720049 22.074545 22.406068
0.980000 21.518052 21.812445 22.153246 22.145777 22.478667 22.811254
1.000000 21.741655 22.008951 22.384376 22.384192 22.732326 23.080401
