depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.100000 3.503379 3.789456 4.071477 4.083568 4.399280 4.690231
0.180000 6.803914 7.047400 7.268591 7.260948 7.473226 7.733907
0.260000 10.201716 10.453093 10.716128 10.713443 10.980041 11.227459
0.300000 11.243517 11.502684 11.751588 11.773806 12.073907 12.370674
0.340000 12.843510 13.074701 13.279559 13.284804 13.504336 13.737297
0.380000 13.816560 14.054261 14.308825 14.322510 14.602242 14.839548
0.420000 14.317567 14.582449 14.956833 14.928091 15.236738 15.471858
0.500000 14.859798 15.173999 15.483408 15.477860 15.778616 16.040737
0.540000 15.281626 15.586378 15.887607 15.878141 16.183649 16.411237
0.580000 15.540112 15.869082 16.214902 16.217513 16.562678 16.863130
0.660000 16.031601 16.489926 16.979370 17.009860 17.571073 17.981550
0.740000 17.998867 18.540413 19.192562 19.135945 19.658263 20.017521
0.820000 18.686951 19.183026 19.727495 19.668490 20.111661 20.411004
0.900000 20.425685 20.664221 20.891461 20.884143 21.092557 21.314380
0.980000 21.614003 21.876227 22.088427 22.070529 22.262769 22.484925
