depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.444218 4.763447 5.040456 5.029104 5.284382 5.543196
0.405000 5.747259 6.008021 6.258676 6.260326 6.516029 6.764437
0.505000 8.064647 8.249815 8.458306 8.482496 8.724457 8.986371
0.605000 11.140007 11.334392 11.568490 11.570351 11.811501 12.061387
0.705000 11.973244 12.231945 12.545379 12.513040 12.758874 12.919085
0.805000 12.312848 12.579667 12.804444 12.779596 12.975507 13.121639
0.905000 12.572156 12.798881 13.017454 12.998053 13.191711 13.353368
1.005000 12.753475 12.947887 13.154759 13.148636 13.343429 13.499715
1.045000 12.843628 13.030133 13.237471 13.231604 13.422375 13.586443
1.105000 12.941537 13.123030 13.326335 13.323835 13.520549 13.684370
1.205000 13.052537 13.246965 13.450493 13.456422 13.668340 13.861183
1.305000 13.183517 13.397856 13.616698 13.616903 13.847580 14.050444
1.405000 13.384438 13.602593 13.826646 13.833601 14.075410 14.305945
1.445000 13.503292 13.713385 13.941232 13.950963 14.202733 14.411477
1.505000 13.661179 13.898560 14.128736 14.149634 14.431513 14.694735
1.630000 14.134223 14.469741 14.976813 15.252696 16.181928 17.482693
1.755000 14.758459 15.274118 16.551137 16.539014 17.802213 18.417047
1.880000 15.692945 16.931257 18.236992 17.943342 18.736200 19.110974
2.005000 18.669978 18.925955 19.165309 19.179692 19.436013 19.758976
