depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.115000 4.348411 4.664813 4.940638 4.941793 5.222336 5.505793
0.155000 7.296445 7.486449 7.669572 7.668783 7.847468 8.048011
0.195000 8.155850 8.326502 8.519602 8.542188 8.765572 9.069900
0.235000 11.353951 11.765115 12.100993 12.086908 12.416663 12.653109
0.355000 13.220057 14.042390 14.626255 14.600842 15.159885 15.770040
0.475000 16.126212 16.304769 16.473242 16.471644 16.640012 16.799152
0.495000 16.384517 16.570901 16.726058 16.727452 16.885936 17.028094
0.535000 16.819225 16.984150 17.145480 17.149951 17.315069 17.504266
0.675000 18.160279 18.325570 18.551447 18.536578 18.733870 18.912924
0.775000 18.879418 19.070201 19.244974 19.243504 19.416157 19.573937
0.815000 19.282105 19.438967 19.618584 19.621221 19.805054 19.996834
0.875000 19.800808 20.013771 20.229747 20.216001 20.410594 20.567037
0.995000 20.352724 20.738540 21.182596 21.127049 21.485615 21.756390
1.035000 21.221144 21.532644 21.854849 21.825090 22.093298 22.309134
