depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 2.987976 3.397545 3.697212 3.704899 4.025042 4.429812
0.100000 3.175647 3.583276 3.926092 3.929161 4.279824 4.689878
0.200000 7.753357 8.102711 8.410205 8.434384 8.780982 9.230580
0.370000 13.853091 14.317743 14.760285 14.746134 15.153691 15.627704
0.670000 18.749207 19.150661 19.503641 19.510186 19.868965 20.346284
0.930000 22.400108 22.771255 23.086055 23.090296 23.421400 23.749812
1.200000 27.243590 27.540006 27.815174 27.838831 28.154635 28.537458
1.430000 30.683180 31.075732 31.347042 31.396822 31.711911 32.477634
1.600000 32.691351 33.276604 33.666895 33.627036 33.987189 34.309040
1.770000 35.642004 36.115920 36.462989 36.491678 36.866035 37.469079
1.900000 36.882743 37.522207 38.134247 38.105404 38.697946 39.130336
