depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 5.441100 5.818223 6.109090 6.107766 6.398482 6.790637
0.040000 6.691400 7.041319 7.319685 7.307113 7.561175 7.895162
0.090000 7.839279 8.150727 8.435447 8.454594 8.769579 9.152355
0.140000 8.254843 8.602703 8.927068 8.931482 9.254003 9.677422
0.390000 12.534803 12.841151 13.097030 13.107158 13.366747 13.778025
0.440000 12.958593 13.296700 13.576231 13.608016 13.911404 14.483667
0.490000 13.271136 13.617407 13.940387 13.980596 14.360052 14.874914
0.840000 14.476987 15.070813 15.418660 15.406990 15.762880 16.180213
0.890000 14.627506 15.125884 15.478640 15.472952 15.823558 16.245800
1.060000 15.662028 16.082203 16.415716 16.406687 16.733724 17.099805
1.180000 15.987301 16.400920 16.717768 16.715843 17.023229 17.444066
1.260000 16.305262 16.747380 17.076114 17.072375 17.398976 17.805812
1.600000 18.925918 19.333588 19.671727 19.670019 20.010853 20.416410
1.720000 19.813819 20.234803 20.538902 20.541594 20.851053 21.286154
1.920000 21.739021 22.138965 22.421242 22.420825 22.718120 23.051651
2.000000 21.682474 22.325818 22.786405 22.797930 23.301402 23.895993
