depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 0.122125 0.379839 0.604458 0.619400 0.848270 1.180998
0.700000 7.343133 7.654682 7.893422 7.910263 8.166171 8.549145
1.350000 7.963749 8.276545 8.564513 8.581479 8.887541 9.278949
2.000000 9.633469 10.103846 10.448896 10.456987 10.833877 11.228158
3.600000 12.291037 12.730454 12.960949 12.966893 13.223618 13.606547
4.000000 13.646816 14.063258 14.456158 14.458647 14.854464 15.275219
5.000000 14.450797 15.049368 15.406642 15.395307 15.754311 16.203059
6.000000 16.091835 16.536334 16.868995 16.868223 17.204822 17.659947
6.650000 17.866404 18.263602 18.546541 18.549209 18.830029 19.275744
7.050000 22.986647 23.262591 23.550028 23.548953 23.805763 24.196512
7.350000 24.535965 24.946158 25.224902 25.210504 25.490345 25.748548
8.000000 28.582911 28.895544 29.156329 29.170516 29.469590 29.781216
