depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.080000 1.519650 1.874808 2.189598 2.194906 2.520758 2.899779
0.200000 5.291219 5.658594 5.945707 5.941809 6.217733 6.588363
0.520000 9.620573 10.063400 10.405109 10.416303 10.782830 11.192188
0.870000 13.334300 13.709306 14.078710 14.111958 14.547019 14.988432
0.970000 13.771977 14.198666 14.634599 14.629370 15.041146 15.493711
1.720000 17.794296 18.274984 18.616754 18.622124 18.981981 19.488525
2.090000 22.498146 23.167243 23.734079 23.736481 24.313722 25.004236
2.740000 27.601951 27.985402 28.379864 28.374890 28.743391 29.150996
2.920000 30.154790 30.675451 31.093919 31.122892 31.540913 32.432021
3.370000 33.971832 34.695598 35.309526 35.322610 35.928973 36.809927
3.840000 33.124269 35.215700 37.266174 37.221440 39.209532 40.967832
4.620000 39.887303 41.086596 41.827035 41.793593 42.459807 43.705046
