depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.100000 3.272123 3.674885 4.013358 4.021768 4.373963 4.793122
0.180000 6.652009 6.994078 7.265876 7.255310 7.502485 7.841828
0.260000 9.951856 10.371044 10.725456 10.728188 11.067322 11.558015
0.300000 10.848328 11.303523 11.660159 11.662410 12.045136 12.410095
0.340000 12.740380 13.037354 13.292242 13.312372 13.582649 14.005954
0.380000 13.724640 14.126301 14.503721 14.506164 14.887214 15.278102
0.420000 14.812404 15.278601 15.622737 15.613077 15.959744 16.367617
0.740000 20.077874 20.514850 20.832195 20.850268 21.218092 21.679219
0.900000 20.235615 20.632220 20.956721 20.965604 21.302285 21.733499
0.980000 21.328491 21.756687 22.085192 22.062568 22.353783 22.736847
