depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 2.980550 3.373188 3.688819 3.693650 4.016649 4.434805
0.130000 6.207020 6.527699 6.815373 6.811943 7.097317 7.398298
0.200000 9.532594 9.952089 10.331715 10.334715 10.702196 11.164763
0.265000 9.731788 10.195611 10.527477 10.538876 10.908055 11.351214
0.295000 11.269686 11.711908 12.076534 12.055969 12.405222 12.697133
0.330000 14.243422 14.821364 15.221364 15.194132 15.568049 15.995756
0.430000 18.013929 18.668057 19.167707 19.183008 19.727880 20.390849
0.600000 20.996286 21.416051 21.763468 21.743154 22.061936 22.410550
0.830000 26.363500 26.746333 27.073637 27.051299 27.333910 27.648319
0.970000 28.963259 29.431910 29.869465 29.853937 30.249602 30.716202
1.170000 32.336320 33.116176 33.554730 33.509681 33.923378 34.295037
1.330000 35.277656 35.654037 36.019601 36.028880 36.373053 36.923144
1.530000 41.320273 41.748705 42.021124 41.996317 42.237882 42.534499
