depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.273615 4.696616 5.020286 5.008686 5.315547 5.668217
0.405000 6.040837 6.384181 6.652410 6.655863 6.934869 7.244773
0.405000 6.016170 6.363372 6.634043 6.633444 6.910968 7.228552
0.505000 7.565824 7.863390 8.112692 8.128513 8.381985 8.800976
0.575000 8.178209 8.534213 8.837440 8.840848 9.154871 9.502685
0.605000 8.944336 9.397542 9.684125 9.698000 10.026188 10.442694
0.655000 9.409964 9.731923 10.086921 10.092480 10.431844 10.922996
0.675000 10.691633 11.145281 11.487407 11.494523 11.864258 12.309066
0.705000 11.091044 11.498991 11.873507 11.869599 12.246430 12.576228
0.755000 11.410641 11.894612 12.254859 12.220962 12.544683 12.841719
0.805000 12.041015 12.572250 12.825199 12.813674 13.069801 13.420643
0.855000 13.270010 13.588676 13.904754 13.941869 14.295874 14.820369
0.905000 13.542628 13.899700 14.258975 14.279660 14.674735 15.099305
0.955000 13.072112 13.373475 13.656535 13.690879 13.992681 14.584566
1.005000 13.547594 13.909556 14.264802 14.286784 14.678188 15.102146
1.055000 14.207138 14.727454 15.136670 15.110572 15.483881 15.902449
1.105000 14.479594 15.032242 15.375015 15.361844 15.696110 16.122596
1.155000 14.779986 15.261455 15.599577 15.589328 15.921898 16.339311
1.205000 14.263824 14.834924 15.218792 15.197697 15.570877 15.977415
1.255000 14.982461 15.434761 15.776725 15.766988 16.096783 16.506260
1.305000 15.251346 15.677853 16.019616 16.013912 16.357726 16.759359
1.345000 15.712384 16.170762 16.514042 16.503518 16.838029 17.225993
1.405000 15.363359 15.805981 16.136746 16.131437 16.461830 16.858345
1.465000 16.890009 17.291806 17.615914 17.612635 17.943947 18.296456
1.505000 17.183467 17.586701 17.930330 17.911028 18.208766 18.569452
1.805000 19.496552 19.907945 20.241649 20.232454 20.545667 20.956520
1.825000 19.585370 20.002516 20.330312 20.331912 20.658840 21.099876
1.855000 21.024482 21.455142 21.813041 21.782984 22.093744 22.436814
1.905000 21.752638 22.154875 22.426005 22.423926 22.712504 23.017432
