depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.015000 0.014637 0.084001 0.244241 0.274363 0.445609 0.732603
0.235000 0.471927 0.731884 0.971718 0.986416 1.231296 1.608087
0.465000 2.540995 2.943253 3.261164 3.264545 3.578333 3.990031
0.645000 3.047552 3.452830 3.779367 3.785547 4.128768 4.539790
0.935000 7.873941 8.197569 8.476899 8.495752 8.807178 9.175502
1.095000 10.614395 11.084945 11.432443 11.441545 11.811909 12.292328
1.145000 10.939558 11.385391 11.763335 11.758669 12.138922 12.497613
1.215000 11.237312 11.669326 12.052698 12.028349 12.384516 12.680562
1.255000 11.335000 11.783748 12.155254 12.128424 12.466240 12.755677
1.315000 11.581050 12.090321 12.454978 12.411432 12.710344 13.050819
1.545000 13.750461 14.184126 14.627288 14.623743 15.047277 15.520456
1.625000 14.011561 14.443979 14.873739 14.851915 15.230797 15.643443
1.730000 15.000961 15.529630 15.930513 15.923633 16.321925 16.792792
1.865000 15.106980 15.607295 15.974241 15.968000 16.342026 16.792282
2.015000 15.581880 16.011618 16.342217 16.334828 16.667621 17.043084
2.265000 16.547081 17.035890 17.401346 17.396783 17.773902 18.162955
2.315000 16.809675 17.185481 17.499163 17.495665 17.801389 18.142886
2.405000 17.149269 17.540599 17.879624 17.863331 18.158031 18.551127
2.465000 17.952781 18.340092 18.675649 18.678718 19.006633 19.442217
2.565000 18.079460 18.402880 18.711689 18.709236 18.988252 19.400830
2.785000 19.691798 20.190878 20.564420 20.566904 20.938445 21.475820
2.865000 19.518478 19.911128 20.228655 20.221879 20.526956 20.903481
3.065000 20.677400 21.097288 21.446361 21.437368 21.773920 22.115146
3.145000 21.338820 21.890035 22.243802 22.233117 22.594396 22.987221
3.465000 23.579276 24.043916 24.438587 24.442556 24.841646 25.315735
3.465000 23.482481 23.949898 24.339330 24.343151 24.743815 25.187432
3.705000 25.206556 25.735513 26.073532 26.094507 26.498464 26.982411
3.905000 27.056762 27.462205 27.817191 27.841115 28.243514 28.686073
4.145000 28.890682 29.301412 29.664211 29.654018 29.990310 30.456856
4.145000 29.192064 29.715545 30.083738 30.073434 30.451667 30.823939
4.225000 29.404553 30.041267 30.444834 30.438686 30.845153 31.391399
4.505000 31.755552 32.457363 33.202628 33.141669 33.767459 34.312185
