depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 5.988718 6.207733 6.427626 6.438923 6.685157 6.921440
0.010000 6.102244 6.321409 6.564446 6.569829 6.822218 7.100741
0.020000 6.221458 6.455688 6.717324 6.720991 6.982859 7.216164
0.040000 6.730790 6.963977 7.205621 7.194683 7.409957 7.605571
0.050000 6.846522 7.087492 7.342675 7.335484 7.582739 7.816104
0.090000 7.905010 8.129787 8.304999 8.308776 8.504887 8.705283
0.100000 8.014937 8.243254 8.435314 8.436567 8.632917 8.833894
0.140000 8.514979 8.670530 8.885813 8.896511 9.114199 9.345994
0.145000 8.559890 8.721782 8.935223 8.951608 9.184166 9.418645
0.150000 8.599045 8.773900 8.988998 9.005250 9.235980 9.468274
0.200000 8.970647 9.236200 9.545884 9.615849 10.005821 10.621333
0.275000 9.952676 10.585318 11.483109 11.421224 12.187899 12.591193
0.325000 10.887021 11.751713 12.362705 12.253140 12.741412 12.979280
0.375000 12.452523 12.709865 12.924677 12.907506 13.103707 13.249954
0.390000 12.738748 12.897731 13.070388 13.060032 13.208305 13.348702
0.400000 12.836827 12.987466 13.155951 13.142195 13.279189 13.407609
0.425000 13.053753 13.195360 13.334564 13.323939 13.439309 13.562222
0.440000 13.198996 13.312754 13.441006 13.433225 13.544890 13.657047
0.450000 13.275338 13.391601 13.508785 13.502957 13.611021 13.721426
0.475000 13.433681 13.558250 13.667187 13.670641 13.784595 13.934255
0.490000 13.528841 13.655698 13.768440 13.775874 13.898213 14.043704
0.500000 13.593878 13.711342 13.834914 13.842615 13.968513 14.122105
0.525000 13.715516 13.840553 13.973555 13.981219 14.117009 14.288802
0.630000 14.088958 14.261237 14.432156 14.434355 14.609362 14.790168
0.735000 14.518943 14.699206 14.886673 14.884195 15.061137 15.237439
0.840000 15.007393 15.169556 15.342308 15.334694 15.483511 15.638922
0.850000 15.064706 15.224772 15.398005 15.388267 15.540915 15.697233
0.890000 15.270177 15.417747 15.584766 15.578705 15.727408 15.875262
0.900000 15.309008 15.478912 15.639681 15.633610 15.786360 15.927426
0.950000 15.541985 15.709415 15.869784 15.867178 16.032246 16.167206
0.975000 15.666081 15.836567 15.996622 15.993636 16.157803 16.305966
1.060000 16.058698 16.212205 16.356299 16.357651 16.496767 16.660007
1.110000 16.298197 16.440540 16.583808 16.585668 16.730688 16.898890
1.180000 16.595604 16.745035 16.888489 16.893384 17.041084 17.220570
1.190000 16.652143 16.800534 16.945051 16.948849 17.100466 17.275554
1.260000 16.951146 17.137804 17.305309 17.307780 17.481391 17.677988
1.350000 17.365929 17.601291 17.870247 17.899439 18.193170 18.616434
1.390000 17.611381 17.846177 18.143155 18.184527 18.537475 18.943765
1.495000 18.272119 18.582592 18.896810 18.911844 19.274729 19.575965
1.600000 19.173738 19.404210 19.667053 19.663933 19.923041 20.131959
1.640000 19.425636 19.711289 19.979166 19.972617 20.223485 20.449736
1.680000 19.739502 20.031912 20.280357 20.278173 20.535399 20.797870
1.720000 20.142993 20.369571 20.596840 20.599228 20.831924 21.065254
1.820000 20.820331 21.142020 21.461485 21.458135 21.766215 22.092034
1.920000 21.891744 22.093410 22.303834 22.304500 22.514034 22.751412
2.000000 22.407029 22.619964 22.859488 22.873843 23.126514 23.434150
