depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.105000 4.097106 4.373291 4.659533 4.653981 4.916423 5.205801
0.155000 6.242645 6.491401 6.733088 6.736015 6.994555 7.213885
0.205000 8.603794 8.927778 9.218951 9.206240 9.462085 9.821166
0.255000 10.727289 11.043487 11.333617 11.347321 11.663576 11.958825
0.305000 12.595131 12.758710 12.934219 12.939285 13.119146 13.317624
0.355000 13.436330 13.595030 13.795466 13.787743 13.969408 14.135176
0.405000 14.117134 14.309520 14.521658 14.525558 14.737483 14.898039
0.455000 14.976723 15.195550 15.396738 15.391011 15.592140 15.776993
0.555000 17.096662 17.271584 17.445126 17.451322 17.640348 17.832284
0.605000 17.916537 18.099138 18.290938 18.292700 18.484965 18.676136
0.705000 19.394211 19.607474 19.800235 19.795584 19.995512 20.152727
0.755000 20.081890 20.252169 20.452196 20.446643 20.628259 20.801023
0.805000 20.818413 21.002337 21.234254 21.243712 21.480317 21.727899
