depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 0.594214 0.816733 1.040006 1.037837 1.241363 1.485779
0.140000 1.350112 1.657261 1.921064 1.923447 2.182727 2.470091
0.250000 2.365345 2.593370 2.833397 2.841321 3.083236 3.331216
0.356667 3.080653 3.453863 3.874023 3.923780 4.451225 5.024428
0.463333 4.007977 4.505621 5.078963 5.027961 5.502801 5.921316
0.570000 5.702506 5.930505 6.149667 6.140174 6.349752 6.543070
0.650000 6.333515 6.581380 6.809673 6.807050 7.031625 7.234707
0.730000 7.095962 7.326374 7.506119 7.507212 7.689175 7.896242
0.810000 7.720121 8.108026 8.527448 8.538199 8.976559 9.453320
0.890000 9.342786 9.576654 9.818622 9.841193 10.115226 10.432753
0.970000 12.495236 12.699234 12.891559 12.893388 13.091185 13.293026
1.075000 13.685263 14.097935 14.622866 14.615083 15.117392 15.557026
1.180000 15.218436 15.536308 15.811815 15.809596 16.096536 16.311769
1.310000 15.893859 16.233333 16.595672 16.591438 16.936915 17.279865
1.440000 16.588418 16.970411 17.326273 17.333106 17.694667 18.127951
1.570000 17.299881 17.683699 18.052650 18.058923 18.425301 18.867434
1.700000 18.222270 18.550026 18.865556 18.877601 19.222571 19.577166
