depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.045000 1.094986 1.337569 1.558892 1.571164 1.807127 2.135788
0.165000 5.858751 6.143525 6.364936 6.372407 6.615214 6.867171
0.245000 8.334809 8.570346 8.844615 8.837901 9.107645 9.334071
0.365000 9.562973 10.141681 11.696877 11.701832 13.181621 13.900065
0.485000 13.635147 13.873923 14.153256 14.178896 14.495465 14.772191
0.565000 14.413955 14.668884 14.946954 14.925218 15.160394 15.347409
0.685000 15.186271 15.478393 15.684022 15.683675 15.897959 16.116319
0.805000 16.088909 16.237784 16.370558 16.370846 16.510863 16.644593
0.845000 16.292787 16.435150 16.558283 16.562042 16.692072 16.832318
0.885000 16.488026 16.610053 16.743225 16.742497 16.871125 17.008643
0.965000 16.824857 16.953953 17.078008 17.087029 17.225017 17.367729
1.045000 17.237217 17.369378 17.491591 17.498214 17.637598 17.775865
1.125000 17.571476 17.689996 17.840126 17.839295 17.982783 18.096857
1.245000 17.954134 18.132689 18.298118 18.276579 18.398957 18.527745
1.285000 18.118240 18.279371 18.448984 18.430149 18.559346 18.683006
1.365000 18.387400 18.572514 18.718258 18.733581 18.895390 19.126050
