depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 2.186714 2.416231 2.683687 2.701158 2.996192 3.299042
0.105000 3.398013 3.648878 3.929348 3.929312 4.218062 4.457526
0.180000 4.290467 4.845121 5.781490 5.817646 6.818035 7.279513
0.255000 7.372118 7.597197 7.801409 7.805145 8.017736 8.275374
0.355000 10.968671 11.297853 11.556331 11.574022 11.880070 12.199564
0.496667 11.750806 12.160228 12.562946 12.585024 13.035150 13.486611
0.638333 12.579558 12.999191 13.453840 13.468105 13.947850 14.432316
0.780000 13.374714 13.834295 14.346496 14.333482 14.800045 15.239891
0.921667 14.265606 14.720119 15.195703 15.175926 15.641769 15.986302
1.063333 15.206540 15.651982 16.064552 16.053636 16.465015 16.803139
1.205000 16.294153 16.624693 16.928976 16.932774 17.243084 17.555944
1.280000 16.878560 17.195222 17.503066 17.508792 17.827781 18.139801
1.355000 17.482783 17.771657 18.070175 18.080076 18.387762 18.691560
1.471667 18.138434 18.456479 18.760193 18.763646 19.075338 19.374498
1.588333 18.859149 19.149121 19.416155 19.423174 19.705138 19.942640
1.705000 19.707238 19.910109 20.123088 20.119563 20.316134 20.536694
1.740000 19.962031 20.208545 20.404611 20.412300 20.613727 20.854038
